x,y,z,r,g,b
-0.1663253,0.010771705,0.42997634,100.875046,189.15625,134.84373
-0.05856206,-0.052119218,0.46886855,148.375,189.78125,114.21875
-0.08126192,-0.050588712,0.3664115,67.750015,185.25,152.49998
-0.11489437,-0.06035096,0.37622187,19.6875,175.03125,182.53125
0.29382667,-0.027677184,0.53761274,67.750015,185.25,152.49998
-0.06074088,-0.053552214,0.19667323,89.0,189.0,140.0
-0.25934798,-0.03611705,1.276424,9.062497,150.18752,208.6875
0.027192773,-0.05465211,0.3481864,53.0,42.0,135.0
0.32559925,-0.04555635,0.51297796,160.25,189.9375,109.0625
-0.20505866,-0.0042288923,0.36940977,148.375,189.78125,114.21875
0.067030214,-0.05693524,0.41221425,53.0,42.0,135.0
0.034103524,-0.054818917,0.30009177,53.0,42.0,135.0
0.28529224,-0.056035824,0.61617434,25.25,177.75,177.5
0.30210307,0.0063463063,0.49103725,19.6875,175.03125,182.53125
0.27472252,0.021585757,0.56854314,246.9375,202.0625,52.75
0.41106224,0.010077016,0.864996,15.749999,100.24999,219.75
-0.0015558217,-0.054331437,0.31352484,29.250004,73.24999,188.74998
0.021235665,-0.054645237,0.2874705,53.0,42.0,135.0
0.29543173,0.017965851,0.5965758,57.125,183.375,158.75
-0.12898472,-0.060386874,0.3308235,57.125,183.375,158.75
0.20705235,-0.061294124,0.4834644,10.937496,161.90625,199.40627
0.05297106,-0.055999342,0.4510228,53.0,42.0,135.0
-0.05512513,-0.053945925,0.19262068,100.875046,189.15625,134.84373
-0.22557399,-0.01797564,0.33567047,249.375,251.25,13.125
0.33829823,-0.057937868,1.0989957,9.062497,150.18752,208.6875
-0.33124077,-0.037934214,1.1384777,14.218748,135.65625,212.90625
0.025385767,-0.054276746,0.26904744,53.0,42.0,135.0
-0.33345366,-0.046938263,0.7496398,9.062497,150.18752,208.6875
-0.14406508,-0.05238508,0.34644327,238.5,195.5,64.0
-0.24078098,-0.013262743,0.33267102,250.6875,225.68753,31.99998
-0.2434821,-0.02825701,0.33119518,251.625,211.625,42.0
-0.10495009,-0.05918986,0.28211927,180.0,188.75,100.75
-0.15909778,-0.046519585,0.30207953,225.84375,185.65625,80.875
0.30019566,-0.034220252,0.5173914,46.5,181.5,165.0
0.30025098,0.006360953,0.49150786,15.312504,168.46875,190.96875
-0.14631085,-0.04984494,0.19279912,57.125,183.375,158.75
-0.21673049,0.011560191,0.39647606,67.750015,185.25,152.49998
0.09476319,-0.05865608,0.41666064,53.0,42.0,135.0
-0.11541974,-0.061158784,0.24078265,89.0,189.0,140.0
0.07181146,-0.05903737,0.9148629,53.0,42.0,135.0
0.11638375,-0.033667345,0.5962139,53.0,42.0,135.0
0.16796827,-0.0490588,1.7703,255.0,255.0,0.0
-0.16437447,0.0052536204,0.43029583,249.375,251.25,13.125
-0.13280289,-0.060072064,0.2625141,170.625,189.53125,104.65625
-0.17485438,-0.064933464,0.48176703,238.5,195.5,64.0
0.28465265,0.0002631406,0.4448842,148.375,189.78125,114.21875
-0.26891682,0.01846398,1.3205662,53.0,42.0,135.0
-0.018408267,-0.054096527,0.28705877,53.0,42.0,135.0
-0.14992046,-0.049813587,0.19044408,10.781246,145.34377,210.09375
-0.2967132,-0.060958143,0.48592383,234.28125,192.21875,69.625
-0.13494708,-0.062178187,0.412112,180.0,188.75,100.75
-0.22228415,-0.042415585,0.33073828,170.625,189.53125,104.65625
0.30717838,-0.027027473,0.51602405,100.875046,189.15625,134.84373
0.012333371,-0.055063166,0.39652428,53.0,42.0,135.0
0.058119148,-0.055231415,0.26722434,53.0,42.0,135.0
-0.0028376668,-0.054455,0.26056275,7.34375,155.03125,207.28125
-0.0914773,-0.052138604,0.5880924,19.6875,175.03125,182.53125
-0.15586893,-0.042387273,0.1858113,35.87502,179.625,171.24998
-0.18723212,-0.031788696,0.33889422,217.5,185.625,85.125
0.0037283718,-0.05432654,0.23262557,53.0,42.0,135.0
-0.10693879,-0.06052959,0.50841904,15.312504,168.46875,190.96875
0.08322119,-0.05691499,0.22571066,15.28125,95.09375,220.53125
0.10326121,-0.05849787,0.254769,17.15625,115.71876,217.40625
-0.24155267,-0.003110175,0.33230606,180.0,188.75,100.75
-0.16917023,-0.015329671,0.3889544,251.625,211.625,42.0
-0.051741187,-0.058766928,1.8548774,53.0,42.0,135.0
0.09817722,-0.04260842,0.58095324,246.9375,202.0625,52.75
0.087578766,-0.058226008,0.41581577,53.0,42.0,135.0
0.3559698,-0.01867809,0.92341936,17.15625,115.71876,217.40625
-0.15350321,-0.047273044,0.1852899,250.6875,225.68753,31.99998
-0.20093955,-0.012441011,0.37598032,100.875046,189.15625,134.84373
-0.25331354,-0.060092937,0.44638747,246.9375,202.0625,52.75
-0.043881774,-0.05350722,0.19334997,250.21875,232.71878,26.99998
-0.12985621,0.006996639,0.44190627,53.0,42.0,135.0
-0.15627617,-0.042312637,0.18508995,67.750015,185.25,152.49998
-0.26248908,0.017778737,0.31635183,15.312504,168.46875,190.96875
0.3005716,-0.05331853,0.4158543,46.5,181.5,165.0
-0.16301337,-0.0411265,0.43885276,136.50005,189.625,119.374985
0.31858358,0.024320928,1.0164387,53.0,42.0,135.0
-0.21895133,-0.012316821,0.32223207,251.15625,205.34375,47.125
0.31859988,0.014053951,0.5179001,17.15625,115.71876,217.40625
-0.30446094,0.0039046512,0.3915723,246.9375,202.0625,52.75
-0.2227456,-0.022332635,0.44628698,189.375,187.96875,96.84375
0.0474801,-0.0549091,0.268167,255.0,255.0,0.0
-0.051216226,-0.05399858,0.31084824,180.0,188.75,100.75
-0.28110698,-0.012414503,1.298485,53.0,42.0,135.0
0.051063124,-0.054892853,0.23595849,53.0,42.0,135.0
0.120319284,-0.060609687,0.4876264,53.0,42.0,135.0
0.31483093,0.006096016,0.61325175,17.625,120.875,216.625
0.21036446,-0.052774478,0.32282045,89.0,189.0,140.0
-0.055131037,-0.054275885,0.46448314,170.625,189.53125,104.65625
-0.08724265,-0.053030152,0.28765026,112.75,189.3125,129.6875
0.01958296,-0.054256275,0.23090342,53.0,42.0,135.0
-0.27200583,0.012420635,0.4030647,12.5,140.5,211.5
-0.09922182,-0.058252018,0.24367361,124.625,189.46875,124.53125
0.333962,-0.065422215,0.9994312,16.21875,105.40626,218.96875
-0.16506316,-0.064677656,0.5314989,100.875046,189.15625,134.84373
0.06605768,-0.056068946,0.22819553,53.0,42.0,135.0
0.39937845,-0.055298697,0.9079153,148.375,189.78125,114.21875
-0.19817345,-0.016992172,0.46618915,35.87502,179.625,171.24998
-0.44162598,-0.03455261,1.4761847,53.0,42.0,135.0
0.31349444,0.02157116,0.55778414,170.625,189.53125,104.65625
0.087021515,-0.019337922,0.62762445,53.0,42.0,135.0
-0.08606553,-0.05359148,0.36719525,46.5,181.5,165.0
0.093499705,-0.039617702,0.5818938,53.0,42.0,135.0
-0.1825873,-0.041474406,0.28467205,25.25,177.75,177.5
-0.0073610307,-0.054235004,0.30115554,53.0,42.0,135.0
-0.17778192,-0.021044383,0.4878443,10.937496,161.90625,199.40627
-0.091417365,-0.05652274,0.23854502,124.625,189.46875,124.53125
0.024510205,-0.05440087,0.23074608,53.0,42.0,135.0
-0.17635365,-0.040019054,0.26528767,35.87502,179.625,171.24998
0.019955533,-0.05600733,0.620319,53.0,42.0,135.0
0.162937,-0.05977651,0.42190757,15.312504,168.46875,190.96875
-0.12750706,-0.06053125,0.3010929,9.062497,150.18752,208.6875
0.06138129,-0.05548956,0.26759908,53.0,42.0,135.0
-0.24624969,-0.020014996,0.31439105,67.750015,185.25,152.49998
0.16264582,-0.059327543,0.2771263,57.125,183.375,158.75
-0.23127897,-0.03801793,0.33059373,249.75,239.75,22.0
0.032023866,-0.05669772,0.70721126,53.0,42.0,135.0
-0.04450989,-0.05353132,0.19328678,246.9375,202.0625,52.75
0.3069343,-0.06132329,0.574528,15.937502,130.8125,214.3125
0.284917,-0.059110504,0.8476363,53.0,42.0,135.0
0.14103496,-0.06028452,0.29440898,16.21875,105.40626,218.96875
-0.147563,-0.04926281,0.21346168,13.125,165.1875,195.1875
-0.13534681,-0.056829315,0.2942546,78.375,187.125,146.25
-0.19805889,-0.031504005,0.3316114,57.125,183.375,158.75
-0.0408852,-0.05375685,0.31031948,255.0,255.0,0.0
-0.23473005,-0.0044253375,2.1572804,53.0,42.0,135.0
-0.08970713,-0.0554988,0.20493391,15.312504,168.46875,190.96875
0.19465238,-0.060891483,0.514545,57.125,183.375,158.75
0.09152322,-0.05766098,0.3007034,53.0,42.0,135.0
0.2813416,-0.05120186,0.7343883,53.0,42.0,135.0
0.15260603,-0.060881197,0.34881005,100.875046,189.15625,134.84373
0.089306965,-0.057350088,0.22514248,10.781246,145.34377,210.09375
-0.2930361,-0.043549675,0.41763785,14.218748,135.65625,212.90625
-0.17362477,-0.05648918,0.9041267,17.15625,115.71876,217.40625
0.1944156,-0.062246844,0.78862566,100.875046,189.15625,134.84373
0.27318248,-0.06497116,0.5491476,89.0,189.0,140.0
-0.19464311,-0.009140718,0.5134247,148.375,189.78125,114.21875
-0.17433636,-0.049448837,0.40850002,19.6875,175.03125,182.53125
0.0670141,-0.056222644,0.35006297,53.0,42.0,135.0
0.25404432,-0.06512366,0.9465179,16.6875,110.5625,218.1875
-0.17040344,-0.04548909,0.422167,100.875046,189.15625,134.84373
0.38529137,0.009210954,0.5143491,9.062497,150.18752,208.6875
0.30354834,-0.032033116,1.5122058,53.0,42.0,135.0
-0.020367105,-0.055172615,0.54817647,53.0,42.0,135.0
-0.18059517,-0.035673425,0.40949008,13.125,165.1875,195.1875
0.31570894,-0.06395851,0.4753625,8.75,158.625,203.625
-0.35831243,-0.009082227,1.1508278,53.0,42.0,135.0
0.07338157,-0.05548199,0.20368524,35.1875,65.4375,175.3125
0.26798326,-0.048089687,0.6243528,53.0,42.0,135.0
-0.035392515,-0.053855468,0.31119877,53.0,42.0,135.0
-0.19172545,-0.047347475,0.31214046,35.87502,179.625,171.24998
-0.17234287,-0.04430373,0.21460645,170.625,189.53125,104.65625
0.33646336,-0.046926286,1.3899693,53.0,42.0,135.0
0.37230158,-0.015221872,1.6635562,53.0,42.0,135.0
-0.34189942,-0.047034748,0.7493857,100.875046,189.15625,134.84373
-0.22181715,-0.04916199,0.7984907,15.937502,130.8125,214.3125
-0.14194882,-0.05654594,0.3939611,170.625,189.53125,104.65625
-0.14696108,-0.051717713,0.21343616,136.50005,189.625,119.374985
0.08735035,-0.057429194,0.30076763,53.0,42.0,135.0
0.3520934,-0.02248545,1.4778157,53.0,42.0,135.0
0.24008298,-0.053711053,0.33132526,160.25,189.9375,109.0625
0.24266681,-0.055861615,0.32420847,9.062497,150.18752,208.6875
0.11934437,-0.05938347,0.3532757,53.0,42.0,135.0
0.27802047,-0.054716706,0.38318536,160.25,189.9375,109.0625
0.07334355,-0.060252782,1.1136957,53.0,42.0,135.0
-0.42840007,-0.051641274,0.706842,10.937496,161.90625,199.40627
-0.27546874,-0.0011614525,0.3363368,249.375,251.25,13.125
0.023338074,-0.054582555,0.30037424,53.0,42.0,135.0
0.06817397,-0.055022474,0.21304403,53.0,42.0,135.0
0.13947295,-0.0599852,0.25834084,253.125,253.75,4.375
0.060188044,-0.06286745,1.6624827,53.0,42.0,135.0
-0.24895,-0.0017096003,0.35897183,225.84375,185.65625,80.875
0.0635687,-0.05698391,0.47443444,53.0,42.0,135.0
0.24203123,-0.050396126,0.34561294,112.75,189.3125,129.6875
-0.17097402,-0.002054182,0.37019396,225.84375,185.65625,80.875
0.3000878,-0.029042507,1.0673932,53.0,42.0,135.0
0.13345642,-0.059378825,0.22142723,53.0,42.0,135.0
-0.18699116,-0.06306341,0.54039496,225.84375,185.65625,80.875
0.20446678,-0.05853954,0.30364034,124.625,189.46875,124.53125
-0.29325724,-0.060707215,0.48545635,15.937502,130.8125,214.3125
0.004273377,-0.0535098,0.21100427,17.15625,115.71876,217.40625
-0.14890327,-0.039611544,0.19855621,170.625,189.53125,104.65625
-0.073916204,-0.04976349,0.6915309,136.50005,189.625,119.374985
0.13126989,-0.06113972,0.48821992,15.749999,100.24999,219.75
0.28591883,0.017719291,0.5817219,57.125,183.375,158.75
0.104113206,-0.05913945,0.41741118,53.0,42.0,135.0
0.3942429,-0.044814628,0.9373136,17.625,120.875,216.625
0.32675403,0.02247621,1.2988039,53.0,42.0,135.0
0.317628,-0.05645464,1.0801077,17.15625,115.71876,217.40625
0.3227652,-0.006590187,0.6114885,112.75,189.3125,129.6875
0.025148196,-0.05565123,0.54796237,53.0,42.0,135.0
-0.24568568,-0.020098172,0.3157716,234.28125,192.21875,69.625
-0.17297845,0.010875023,0.420809,208.125,186.40625,89.03125
-0.017277615,-0.054363575,0.26040334,29.250004,73.24999,188.74998
-0.26826048,0.01252504,0.33522576,12.5,140.5,211.5
0.07262896,-0.05826996,0.71747005,53.0,42.0,135.0
0.3222955,-0.020437106,0.4349134,252.1875,253.125,6.5624914
0.15219468,-0.06142224,0.32890096,100.875046,189.15625,134.84373
0.0911222,-0.057525974,0.25515303,7.34375,155.03125,207.28125
-0.03298618,-0.053124867,0.2088334,35.1875,65.4375,175.3125
0.026824925,-0.054853734,0.25971794,35.1875,65.4375,175.3125
0.38758603,-0.014008826,1.547072,53.0,42.0,135.0
-0.25291556,0.0022222488,1.2783647,14.218748,135.65625,212.90625
-0.23112766,0.006552689,0.37648565,57.125,183.375,158.75
0.31131443,-0.0043142485,0.48942113,35.87502,179.625,171.24998
0.41369817,0.021438379,0.82964087,15.937502,130.8125,214.3125
0.3123644,-0.035233688,0.52695864,14.218748,135.65625,212.90625
-0.19706075,-0.012220437,0.50714475,12.5,140.5,211.5
0.05594553,-0.055419277,0.31142363,53.0,42.0,135.0
-0.23952939,-0.061654706,0.54582834,19.6875,175.03125,182.53125
-0.037843738,-0.053688865,0.3457953,53.0,42.0,135.0
0.008877232,-0.054206587,0.23997407,53.0,42.0,135.0
-0.27052188,0.009481634,0.3373282,7.34375,155.03125,207.28125
-0.24305657,-0.023559535,0.33789968,160.25,189.9375,109.0625
0.049640436,-0.058840435,0.9905175,249.28125,246.78125,17.0
0.38680422,-0.040795367,0.5092434,9.062497,150.18752,208.6875
-0.17645796,-0.0004515354,0.42665452,17.500004,171.75,186.75
-0.14458625,-0.052689034,0.21986221,230.0625,188.9375,75.25
-0.15370056,-0.053658735,0.21972433,180.0,188.75,100.75
-0.28133819,-0.035872746,0.4072354,230.0625,188.9375,75.25
-0.06685701,0.008997889,1.67956,255.0,255.0,0.0
-0.0615715,-0.050645553,0.30689386,112.75,189.3125,129.6875
-0.33101824,-0.058103677,0.41270503,9.062497,150.18752,208.6875
-0.16610667,-0.0342693,0.39867747,8.75,158.625,203.625
0.21739227,-0.05250675,0.38021183,189.375,187.96875,96.84375
0.29960045,0.025580537,1.5488776,53.0,42.0,135.0
0.33370137,-0.010704819,0.42340228,17.15625,115.71876,217.40625
0.2527257,-0.053826194,0.3926381,57.125,183.375,158.75
0.08080334,-0.057858676,0.4025387,15.937502,130.8125,214.3125
0.014716905,-0.054166574,0.23925383,53.0,42.0,135.0
0.037789702,-0.055617962,0.37881866,16.21875,105.40626,218.96875
0.19070657,-0.056559227,0.29929414,89.0,189.0,140.0
-0.010327395,-0.055369772,0.58092,53.0,42.0,135.0
-0.20768563,-0.057189632,0.5850614,208.125,186.40625,89.03125
-0.23791684,0.01414272,0.33000708,208.125,186.40625,89.03125
0.15660803,-0.060200237,0.2856234,89.0,189.0,140.0
0.3848368,-0.025106128,0.49700662,124.625,189.46875,124.53125
0.15588158,-0.062688,0.61447334,78.375,187.125,146.25
0.024611915,-0.054099552,0.19580853,53.0,42.0,135.0
-0.2354094,-0.05324602,0.44304135,57.125,183.375,158.75
-0.05245336,-0.05424509,0.3927504,225.84375,185.65625,80.875
-0.41403297,0.010091162,0.48714104,124.625,189.46875,124.53125
-0.13840617,-0.053139072,1.4791383,14.218748,135.65625,212.90625
-0.1386317,-0.052892536,0.28437468,160.25,189.9375,109.0625
-0.18561389,-0.0396823,0.28748408,46.5,181.5,165.0
-0.16653854,-0.02778933,0.38289145,9.062497,150.18752,208.6875
0.10190772,-0.05815012,0.3129755,53.0,42.0,135.0
-0.071837105,-0.05163512,0.22271569,160.25,189.9375,109.0625
0.18763186,-0.056842223,0.26039416,15.312504,168.46875,190.96875
0.07358031,-0.05650166,0.28601927,53.0,42.0,135.0
-0.19697766,-0.03969054,0.28173634,250.21875,232.71878,26.99998
-0.15735479,-0.03119804,0.46244004,250.21875,232.71878,26.99998
-0.24276221,0.022004956,0.32760808,112.75,189.3125,129.6875
0.34980243,0.0017632785,0.5028358,9.062497,150.18752,208.6875
-0.24137257,0.002010112,0.3288435,246.9375,202.0625,52.75
0.052630395,-0.055207368,0.22842117,16.21875,105.40626,218.96875
-0.04204741,-0.06141647,1.4317646,15.937502,130.8125,214.3125
-0.19975734,-0.048136655,0.7111391,8.75,158.625,203.625
-0.117825165,-0.06134924,0.38157907,67.750015,185.25,152.49998
0.4362402,-0.029743718,1.011883,15.937502,130.8125,214.3125
0.16284126,-0.05964553,0.4455167,136.50005,189.625,119.374985
0.17583501,-0.057893608,0.36689785,189.375,187.96875,96.84375
0.15636314,-0.06251564,0.5434323,160.25,189.9375,109.0625
0.34947976,-0.013944215,1.0057178,251.15625,218.65625,37.0
-0.122958876,-0.060064882,0.6243242,46.5,181.5,165.0
-0.26473463,-0.0013113939,0.3428361,249.375,251.25,13.125
-0.1590077,-0.05089336,0.21582784,9.062497,150.18752,208.6875
0.17150801,-0.059763603,0.41801697,112.75,189.3125,129.6875
0.30154252,0.02375027,0.67075723,160.25,189.9375,109.0625
-0.27133325,-0.005201533,0.31319004,238.5,195.5,64.0
