x,y,z,r,g,b
0.078262195,0.04139343,0.30680546,14.189185,166.78378,193.13515
-0.06821019,-0.0035890234,0.22217207,52.243244,182.51352,161.62161
0.20555435,0.040489804,0.377821,17.972971,172.45946,185.83784
0.4695156,0.03911585,0.6236016,53.0,42.0,135.0
0.18136935,0.04067901,0.5947467,15.648649,99.13513,219.91891
-0.06132456,0.015482939,0.3479154,229.37836,188.4054,76.162186
0.1187868,0.040610448,0.17682652,16.081085,169.62163,189.48648
0.14352164,0.041104678,0.28752235,10.270271,146.78378,209.67567
-0.072152756,0.0055753854,0.22589123,53.0,42.0,135.0
0.036751673,0.04143004,0.2395426,52.243244,182.51352,161.62161
0.082338236,0.010143978,0.33833495,53.0,42.0,135.0
-0.06497545,0.0039409176,0.1704027,236.67569,194.08109,66.43242
-0.033697996,0.0009851295,0.36923826,19.86486,175.29729,182.1892
0.22774024,0.03749114,1.474577,53.0,42.0,135.0
0.1321633,0.041066203,0.35878724,19.86486,175.29729,182.1892
0.08572035,0.041102767,0.17610148,43.05404,180.89189,167.02704
-0.10971499,0.042607315,0.5162313,79.81082,187.37839,145.4054
-0.25761825,0.044161625,0.30657935,11.756758,142.59459,210.89189
-0.028553685,0.04204208,0.4673636,13.243242,138.40541,212.10811
-0.05566818,0.041171428,0.21981947,10.405407,161.10811,200.43243
0.274217,0.04024652,0.4815637,16.216217,130.02702,214.54054
-0.035418805,0.0415478,0.18746692,61.43243,184.13513,156.21622
0.29150409,0.040190116,0.47443402,17.27027,116.97297,217.21622
-0.1149862,0.041955005,0.15320541,43.05404,180.89189,167.02704
-0.028366067,0.016408544,0.36895037,169.86487,189.59459,104.97298
0.0007213841,0.041315354,0.26657656,12.297298,163.94595,196.78378
0.48753387,0.008107919,1.0554821,14.729727,134.21622,213.32433
-0.06666692,0.040994912,0.16780777,19.86486,175.29729,182.1892
0.03869842,0.04128619,0.16772978,13.243242,138.40541,212.10811
0.087664194,0.0059992033,0.3385025,16.864864,112.51352,217.89189
-0.45824656,0.041728426,0.5864299,17.702703,125.83784,215.75676
0.17916729,0.0415877,1.1716075,53.0,42.0,135.0
-0.14202552,0.042265162,0.41002712,7.2972975,155.16217,207.24324
0.12742572,0.040989004,0.4042311,24.675674,177.64865,177.83784
0.17090668,0.041038524,0.36889058,79.81082,187.37839,145.4054
-0.0028832508,0.04178734,0.49774694,19.86486,175.29729,182.1892
0.19585837,0.040679693,0.2781551,11.756758,142.59459,210.89189
-0.018503845,0.038628675,1.0632364,10.270271,146.78378,209.67567
0.17312492,0.04087882,0.2622248,169.86487,189.59459,104.97298
0.49693155,0.044200804,0.9193288,53.0,42.0,135.0
-0.023368962,0.041702043,0.21920414,17.054058,89.297295,216.35135
0.6875759,0.018109618,0.86533254,8.783786,150.97296,208.45946
-0.08848811,0.041745637,0.17676295,99.27026,189.13513,135.54054
0.014488132,0.04117512,0.20705612,33.864857,179.27026,172.43243
0.025606157,0.041714497,0.17866859,19.86486,175.29729,182.1892
-0.10763669,0.022401908,0.20648155,53.0,42.0,135.0
0.4493986,0.001266923,1.0706681,15.648649,99.13513,219.91891
0.6858777,0.037822742,0.8698191,7.2972975,155.16217,207.24324
0.162151,0.04088828,0.19201931,8.513516,158.27028,204.08107
-0.12191155,0.042998593,0.8726397,53.0,42.0,135.0
-0.12300597,0.02109232,0.21450323,53.0,42.0,135.0
0.13237084,0.04072921,0.24033044,19.86486,175.29729,182.1892
-0.13368098,0.041799333,0.15782842,16.864864,112.51352,217.89189
0.22497542,0.040247336,0.39586028,17.972971,172.45946,185.83784
0.038776655,0.04112516,0.20521922,99.27026,189.13513,135.54054
-0.056081105,0.041595522,0.2935862,24.675674,177.64865,177.83784
-0.050793353,0.017229449,0.3407936,140.35132,189.67567,117.70271
-0.041742116,0.04171289,0.17286302,19.86486,175.29729,182.1892
0.64252007,0.011408332,0.90849644,53.0,42.0,135.0
-0.034995936,0.04160692,0.15273862,16.081085,169.62163,189.48648
