label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.17205422213901267,0.0650903931506866,0.07172380740772301,0.09223631462562609,-0.04000778699672428,0.5418574801815766,-4.564579
 ,Magenta,0.14510596714413518,0.06260285971537308,0.06591956931503118,-0.2244976425641724,-0.05855190526150994,0.5522791667218224,-3.0860913
 ,Magenta,0.18656481489960236,0.06716333356154804,0.06757792164372033,0.09153651746153313,-0.07165598944449234,1.2835170192900263,-1.4888035
 ,Magenta,0.17081044800793624,0.07006545507903385,0.07296757165423988,0.2420516912173031,-0.06407373160264025,1.2677967738980063,-6.1245327
 ,Magenta,0.1670791651529452,0.06260285971537308,0.06757792164372033,0.23823091355993772,-0.08110732359829156,1.6237522582067108,-4.3275084
 ,Magenta,0.13266831479440694,0.06674874547937575,0.0688216858902372,0.0721916436123153,-0.0644218855599221,1.0629700374960092,-1.492189
 ,Magenta,0.15298315058996823,0.06467580012623451,0.0684070978080649,0.39429867934850915,-0.058950949873753614,1.2081935913608253,-1.294544
 ,Magenta,0.16749374335055792,0.06384662396188995,0.07172380740772301,0.2081767520251367,-0.03243005875429656,0.29410423661870627,-0.5640361
 ,Magenta,0.17163962417228082,0.05970074314016705,0.07130921932555072,-0.0051155981252169365,-0.09030839058826082,1.5906786800282504,-4.6164017
 ,Magenta,0.1372287836983021,0.06260285971537308,0.06550498123285889,0.3166238333115952,-0.07397390383753237,1.5090031178115033,-0.9931772
 ,Magenta,0.13266831479440694,0.06674874547937575,0.0688216858902372,0.10855408164383673,-0.056704752902695804,0.8905194247489981,-1.4486988
 ,Magenta,0.15712903141169113,0.07462592398292903,0.06757792164372033,-0.12478639664453837,-0.05537069814675895,0.7282627978279084,-2.3297
 ,Magenta,0.177443877091812,0.06301744779754537,0.06550498123285889,0.20922696671065374,-0.041300912262609055,0.5238545736782338,-1.3000118
 ,Magenta,0.177443877091812,0.07586969317172568,0.07006545507903385,-0.08688398376977459,-0.04131923576491759,0.4028525795118321,-4.6456037
 ,Magenta,0.1467643194728243,0.07130921932555072,0.06757792164372033,-0.7162230879620314,-0.11521223201120469,1.7120436747604129,-1.4762194
