label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.14094605212602643,0.04190288128230047,0.04698201737534214,-0.028998230176200564,0.04634712678282972,1.4157416955315978,-1.4704798
 ,Magenta,0.13205754598771152,0.045077338029176676,0.04952158352970592,0.024229167535545177,0.044759890840763414,1.0614244192185898,-1.3771769
 ,Magenta,0.10920144681412337,0.04602967959441646,0.05047392509494571,-0.13769089109661936,0.053013491249309486,0.17748004752178162,-1.3798164
 ,Magenta,0.10253507477901541,0.045712232406003195,0.04285521906322615,-0.37173992541716333,0.06475899180883092,1.4507610721885824,-4.7140265
 ,Magenta,0.11555036787650398,0.04666457018692888,0.05047392509494571,0.04223424339366534,0.049177718044549346,0.5966476765546614,-1.6393319
 ,Magenta,0.12729587978896773,0.04253777187481289,0.04983903071811918,-0.46922709604741764,0.056998858390506134,1.1343839364306918,-4.7953954
 ,Magenta,0.0961861537166348,0.04666457018692888,0.05777518393825199,-0.8141061718929677,0.0639794836529256,1.1241022274872423,-4.799988
 ,Magenta,0.1298354421590174,0.04539478521758994,0.05491816681116085,-0.571345813020346,0.06115487160748652,0.6749590615927937,-4.825638
 ,Magenta,0.13904137656417506,0.04825179856036698,0.053013491249309486,-0.10429406181658313,0.04903990467791114,1.2703154090779358,-1.6219171
 ,Magenta,0.14285072768787777,0.051426259091557285,0.05174370627997055,-0.1237876011265606,0.051160717555361654,0.8926128880877685,-1.687801
 ,Magenta,0.10634442590271813,0.04983903071811918,0.04666457018692888,-0.9162181073750261,0.06583457713141772,1.1673148560957947,-4.888647
 ,Magenta,0.12475630228166164,0.05745773296552463,0.05047392509494571,-0.4879039576683838,0.05565237672726993,1.5105706731133453,-4.805601
 ,Magenta,0.12412140790483511,0.04539478521758994,0.04920413634129266,-0.1708298118020029,0.05083239046390628,1.1709522782612332,-1.6948675
 ,Magenta,0.1282482100012652,0.05110881568745813,0.05333093465340864,0.07570662650474015,0.04940424330235741,0.40014704573069293,-1.583013
 ,Magenta,0.12475630228166164,0.04698201737534214,0.04285521906322615,-1.0552573798605607,0.06767483609863154,1.3759546885968452,-4.8474326
 ,Magenta,0.16634172123829244,0.04983903071811918,0.03809352637428365,-0.7388044367225867,0.06341470126345955,0.9167567515069923,-4.791507
