x,y,z,r,g,b
-0.021089712,-0.04235337,0.16711332,12.395152,164.09273,196.59506
0.066613324,-0.04561076,0.8474531,53.0,42.0,135.0
-0.617369,-0.023106799,0.85757107,11.036299,144.62497,210.30243
0.24950418,-0.04812246,1.6545979,53.0,42.0,135.0
0.24136338,-0.04430889,0.37842047,94.93198,189.07805,137.42427
0.4109617,0.009830237,1.2526945,7.1290226,156.19353,206.75117
-0.342361,-0.035715174,1.2312177,53.0,42.0,135.0
-0.116845034,-0.04114298,0.2721644,9.762094,160.14314,201.67311
0.37258533,0.025033941,1.1797695,53.0,42.0,135.0
-0.10702939,-0.04279108,0.32747677,43.15089,180.90898,166.97006
-0.18487562,-0.040307872,0.2634614,12.395152,164.09273,196.59506
0.075935766,-0.04367653,0.2661826,17.242802,127.13393,215.38048
-0.17280138,-0.040517293,0.27129334,17.661278,171.99191,186.43896
-0.15449327,-0.042828128,0.47386914,17.661278,171.99191,186.43896
0.33064497,-0.0017856782,0.43334866,81.51836,187.6797,144.40097
-0.021091718,-0.0424561,0.17451127,53.0,42.0,135.0
0.1583278,-0.046079572,0.58552945,17.242802,127.13393,215.38048
0.228265,-0.044731304,0.5780338,17.661278,171.99191,186.43896
-0.33969995,-0.03646506,0.6239828,7.1290226,156.19353,206.75117
0.20989075,-0.04510898,0.27026728,188.67505,188.02708,97.13539
0.10737855,-0.044392765,0.2810314,137.81328,189.64227,118.80476
0.28881842,-0.04785978,1.0204813,53.0,42.0,135.0
-0.027759733,-0.043780092,0.5219952,13.105133,138.79462,211.9951
0.32029483,-0.027761225,0.48893607,199.95961,187.0867,92.4335
0.05261158,-0.043217666,0.1680115,12.395152,164.09273,196.59506
0.3303853,-0.0020376896,0.4552887,249.48128,243.78075,19.133694
-0.010950592,-0.042647216,0.18984362,9.762094,160.14314,201.67311
0.07368458,-0.04400364,0.34840688,68.72919,185.42279,151.92401
0.021091774,-0.04380085,0.4575766,17.661278,171.99191,186.43896
0.31897536,0.017399833,0.41956207,30.361689,178.65207,174.49312
0.3177787,-0.017704478,0.5170093,211.24416,186.14632,87.7316
0.31120282,-0.03262894,0.80813414,94.93198,189.07805,137.42427
-0.016508352,-0.042064447,0.15430264,12.395152,164.09273,196.59506
0.20733055,-0.046470743,0.9091358,53.0,42.0,135.0
-0.049332075,-0.042515203,0.30844903,55.940052,183.1659,159.44702
0.0008861491,-0.024814159,0.57361186,255.0,255.0,0.0
0.27495265,-0.044940166,1.5409315,53.0,42.0,135.0
0.00356985,-0.04262215,0.17520183,24.412455,79.61519,199.69812
-0.48345286,-0.0072315657,1.0084692,17.242802,127.13393,215.38048
0.21862558,-0.04339129,0.30631617,109.22574,189.26613,131.21777
-6.2669445e-05,-0.043244414,0.2992233,81.51836,187.6797,144.40097
-0.42463362,-0.001149448,1.0482877,7.1290226,156.19353,206.75117
-0.14808097,-0.043321457,1.2103344,53.0,42.0,135.0
0.09041187,-0.043805737,0.18606682,152.10706,189.83035,112.59825
0.4814313,-0.02659993,1.5237546,199.95961,187.0867,92.4335
-0.07400011,-0.043850295,0.6411306,8.96746,150.45534,208.60974
0.09242439,-0.043740034,0.16071808,68.72919,185.42279,151.92401
-0.040847085,-0.042324077,0.17941526,251.4228,252.6152,8.346804
-0.0924419,-0.040024944,0.21108277,17.661278,171.99191,186.43896
0.13875088,-0.04369072,0.16512822,20.29434,175.94151,181.36092
-0.060959604,-0.042930137,0.33557174,123.51951,189.45421,125.01126
0.31553012,0.011748996,0.4503696,137.81328,189.64227,118.80476
-0.2447057,-0.037366763,0.7358708,53.0,42.0,135.0
-0.08904243,-0.034995656,0.29087254,249.27818,203.88303,49.62909
0.30874026,-0.036070347,0.894165,43.15089,180.90898,166.97006
0.31894824,-0.03420297,0.5470689,123.51951,189.45421,125.01126
-0.43242925,-0.032792933,0.52694774,137.81328,189.64227,118.80476
0.11609892,-0.044505194,0.27810824,94.93198,189.07805,137.42427
0.009842698,-0.043054983,0.19810776,68.72919,185.42279,151.92401
-0.22772221,-0.039792,0.3352602,20.29434,175.94151,181.36092
0.0041762134,-0.0425417,0.21311323,20.29434,175.94151,181.36092
-0.34176964,-0.035613306,0.77812463,53.0,42.0,135.0
0.13048361,-0.04408157,0.16222359,109.22574,189.26613,131.21777
0.116725884,-0.04481474,0.3216856,239.12209,195.98384,63.170555
0.13317235,-0.044235025,0.20094666,16.513823,108.652054,218.47696
-0.1416894,-0.04257758,0.17422742,55.940052,183.1659,159.44702
-0.15541531,-0.045643087,1.7196199,53.0,42.0,135.0
0.32048678,-0.029268403,0.45291692,177.3905,188.96745,101.837296
0.011811441,-0.042525787,0.1552198,7.1290226,156.19353,206.75117
0.7401966,0.000765583,1.371163,53.0,42.0,135.0
-0.08452531,-0.0396532,0.16994895,166.10591,189.90784,106.53921
-0.07814,-0.041870534,0.15912116,7.1290226,156.19353,206.75117
0.309167,-0.019465607,0.91801035,12.395152,164.09273,196.59506
0.31431434,-0.020637298,0.72811675,12.395152,164.09273,196.59506
-0.11609111,-0.040113013,0.22638284,17.265553,89.01901,215.8727
0.054481715,-0.043533687,0.23284538,17.64228,121.06508,216.5962
-0.25372204,-0.035929874,0.36911127,211.24416,186.14632,87.7316
0.0064375796,-0.04421427,0.492479,53.0,42.0,135.0
-0.036890112,-0.042136613,0.27181682,15.028214,168.04233,191.51701
-0.042720076,-0.042404965,0.30824834,255.0,255.0,0.0
-0.07527473,-0.04195523,0.21541446,7.1290226,156.19353,206.75117
-0.22865787,-0.041877154,0.73030996,53.0,42.0,135.0
0.09042813,-0.04378315,0.26173532,55.940052,183.1659,159.44702
0.32814282,-0.009508093,0.47407642,17.661278,171.99191,186.43896
-0.23604733,-0.036156587,0.52619594,17.078053,114.858574,217.53658
-0.7753886,0.017649783,1.0152206,53.0,42.0,135.0
-0.046647597,-0.042831145,0.36758766,137.81328,189.64227,118.80476
0.006946804,-0.042622622,0.21318932,68.72919,185.42279,151.92401
-0.08134942,-0.042134345,0.18273856,177.3905,188.96745,101.837296
0.22972588,-0.04387466,0.3535047,152.10706,189.83035,112.59825
0.14461753,-0.04482152,0.32820117,15.028214,168.04233,191.51701
0.09776273,-0.043699954,0.173382,177.3905,188.96745,101.837296
-0.14095633,-0.04304178,0.37358925,55.940052,183.1659,159.44702
0.15922529,-0.045087673,0.40458208,123.51951,189.45421,125.01126
-0.0648545,-0.04280725,0.3837038,55.940052,183.1659,159.44702
0.045991313,-0.044140838,0.37006202,109.22574,189.26613,131.21777
0.295978,-0.047119368,1.168649,17.242802,127.13393,215.38048
