x,y,z,r,g,b
0.044880778,-0.040666856,0.21454223,16.242424,105.66666,218.92929
0.07556512,-0.044241194,0.43916985,11.111111,144.41414,210.36363
-0.67693245,-0.018645039,1.5231321,53.0,42.0,135.0
-0.10340471,-0.043936368,0.17909874,7.424244,156.63637,206.18181
0.052778047,-0.044252545,0.44011417,8.88889,150.67676,208.54546
-0.06834178,-0.042863388,0.18294623,17.151516,115.66667,217.41414
-0.043907538,-0.04306507,0.25493053,18.737373,173.60606,184.36363
0.0075875316,-0.024613302,0.2094288,13.080807,165.12122,195.27274
0.4216761,-0.041806262,0.5406398,17.757576,122.333336,216.40404
0.10802213,-0.041589696,0.21370666,186.81818,188.18182,97.909096
-0.004428217,-0.015585475,0.22479947,18.454544,87.454544,213.18182
0.46709958,-0.04110558,0.5895426,53.0,42.0,135.0
-0.1738238,-0.053249583,0.94289887,15.939394,102.333336,219.43434
-0.007316582,-0.041520905,0.15193577,33.808075,67.25253,178.43436
-0.19459157,-0.048155088,0.2851415,17.77778,125.62626,215.81818
-0.07121934,-0.043058135,0.16783987,16.66667,128.75757,214.90909
-0.93145335,0.007845761,1.2570782,53.0,42.0,135.0
0.03226081,-0.04149749,0.15560685,9.999999,147.54546,209.45454
0.17954125,-0.048377723,0.7677331,33.808075,67.25253,178.43436
-0.026410902,-0.04243702,0.20951422,18.454544,87.454544,213.18182
0.21250163,-0.041818827,0.3371896,8.88889,150.67676,208.54546
-0.34852484,-0.060193174,0.6717485,53.0,42.0,135.0
-0.0023640126,-0.0067325355,0.21711448,20.151512,175.72726,181.63637
-0.09687819,-0.045007523,0.32930273,14.444443,135.0202,213.09091
-0.15770137,-0.04574337,0.23879488,15.636364,99.0,219.93939
0.026490066,-0.041614152,0.17051162,53.0,42.0,135.0
0.17296694,-0.013582337,0.36963797,53.0,42.0,135.0
-0.08273996,-0.04432073,0.3033232,17.757576,122.333336,216.40404
-0.36096337,-0.059690442,0.54702926,17.757576,122.333336,216.40404
0.12815137,-0.050030146,0.94951594,53.0,42.0,135.0
0.8415928,-0.021994524,1.4274939,53.0,42.0,135.0
0.14317597,-0.042520132,0.34928578,8.838383,158.75757,203.45454
-0.06308827,-0.043398675,0.22898307,37.64647,62.20202,169.74747
0.11165222,-0.047814094,0.76041114,53.0,42.0,135.0
0.643962,-0.035637755,1.0243639,16.545454,109.0,218.42424
0.0016458814,-0.018596353,0.22681458,11.111111,144.41414,210.36363
0.078153476,-0.04154406,0.17282203,12.222223,141.28282,211.27274
0.15060978,-0.041786157,0.22054996,16.66667,128.75757,214.90909
0.08475924,-0.041665927,0.21092267,22.292934,82.40404,204.49493
0.0040298086,-0.041971374,0.21048626,16.848484,112.33333,217.91919
0.28010437,-0.042238448,0.5552878,17.454546,119.0,216.90909
0.11108572,-0.043406595,0.36384785,15.909092,169.36363,189.81818
-0.033425834,-0.043356154,0.2586157,12.222223,141.28282,211.27274
-0.20825519,-0.049402572,0.39052364,17.77778,125.62626,215.81818
-0.07856277,-0.046811417,0.5709775,16.242424,105.66666,218.92929
0.10578023,-0.041547786,0.21441369,186.81818,188.18182,97.909096
0.24078453,-0.04186667,0.6018034,33.808075,67.25253,178.43436
-0.80430585,-0.010514753,1.3294435,53.0,42.0,135.0
-0.055398926,-0.043192007,0.25280726,15.333334,95.66667,220.44444
-0.35069743,-0.058226585,0.40966085,14.444443,135.0202,213.09091
-0.11368909,-0.044062756,0.17340861,7.7777777,153.80807,207.63637
-0.30178708,-0.059881233,0.9014797,53.0,42.0,135.0
0.18589419,0.011441725,0.36276242,255.0,255.0,0.0
-0.16836636,-0.045965966,0.19661176,11.111111,144.41414,210.36363
-0.05210874,-0.044998713,0.46208015,174.69699,189.19193,102.95959
0.08577124,-0.041529626,0.16270237,9.999999,147.54546,209.45454
-0.17067915,-0.047039326,0.29215708,17.151516,115.66667,217.41414
-0.15820956,-0.052313015,0.93233645,53.0,42.0,135.0
-0.14024308,-0.045883212,0.3524337,14.444443,135.0202,213.09091
-0.09037993,-0.04751391,0.62251425,22.292934,82.40404,204.49493
0.08269702,-0.041673686,0.18793878,10.252525,160.87878,200.72728
-0.09487132,-0.044761766,0.3121367,13.333332,138.15152,212.18182
-0.96484464,0.019547291,1.2225924,53.0,42.0,135.0
0.0064377678,-0.018544711,0.2268272,17.151516,115.66667,217.41414
0.1287118,-0.042883847,0.3744054,8.88889,150.67676,208.54546
