x,y,z,r,g,b
-0.32242793,-0.04485794,0.37895748,111.35297,189.29411,130.29411
-0.032202166,-0.057760637,0.23576653,30.647064,71.41176,185.58823
0.081838906,-0.062598646,0.2970547,14.411766,167.11765,192.70589
0.0040374054,-0.05908689,0.22261342,8.23529,157.85294,204.61766
0.10308035,-0.06388718,0.31559935,15.735294,131.38235,214.14706
-0.34163985,-0.024669582,0.7940608,250.85294,223.20587,33.764717
0.14206874,-0.065121196,0.7299263,184.41177,188.38235,98.911766
0.013910273,-0.029390454,0.41809738,38.999992,180.17647,169.41177
0.19418427,-0.03153052,0.8779662,111.35297,189.29411,130.29411
-0.33803234,-0.04284484,0.31005502,16.470587,170.20589,188.73529
-0.484367,-0.035290465,1.4451182,9.264706,149.61765,208.85294
0.13632728,-0.0024026248,1.2619152,12.499996,140.50002,211.5
0.14050362,-0.03878185,1.2322687,15.970589,102.676476,219.38235
0.22485596,-0.018947914,0.67184484,175.58823,189.11765,102.588234
-0.06629567,-0.057692837,0.24968874,12.499996,140.50002,211.5
-0.23517407,-0.026592467,0.38254717,253.23529,253.82353,4.1176424
0.028264992,-0.05981621,0.24214284,36.235294,64.05882,172.94118
-0.39841032,-0.04047061,0.6225221,58.999992,183.70589,157.64706
-0.100810714,-0.05719954,0.24884075,100.17648,189.14706,135.14705
0.062032353,-0.062085316,0.28646287,38.999992,180.17647,169.41177
-0.10005182,-0.0620873,1.4303241,53.0,42.0,135.0
-0.053804018,-0.0058857594,1.8536975,53.0,42.0,135.0
0.2457981,-0.054842107,0.47363758,144.88232,189.73529,115.735306
-0.683708,0.01146083,0.61899704,111.35297,189.29411,130.29411
-0.109340854,-0.025581742,0.1560769,255.0,255.0,0.0
-0.048101634,-0.050219286,0.38022727,12.499996,140.50002,211.5
-0.23988144,0.0033474118,0.40433505,251.73529,209.97058,43.17647
-0.3039417,-0.046156287,0.403345,68.999985,185.47058,151.76471
0.13571373,-0.025850993,1.3188949,9.264706,149.61765,208.85294
-0.16499208,-0.057471324,1.3450217,53.0,42.0,135.0
-0.3227934,-0.046478853,0.5125358,7.6470604,154.17647,207.52942
0.0524477,-0.06128811,0.34481144,16.852942,112.38236,217.91176
0.11012626,-0.0640632,0.25716263,20.588238,176.38235,180.79411
-0.17653911,-0.051837612,0.47528985,10.882351,145.05882,210.17647
-0.13519318,-0.05170689,0.19696492,9.264706,149.61765,208.85294
-0.2860792,-0.05245033,1.2499907,53.0,42.0,135.0
0.0684259,-0.0632351,0.5467452,16.470587,170.20589,188.73529
-0.7521524,-0.027158111,0.9649715,79.000015,187.23529,145.88235
-0.30962312,-0.04315542,0.27943262,58.999992,183.70589,157.64706
0.22913289,-0.03624333,0.66885364,184.41177,188.38235,98.911766
-0.674421,-0.0017702213,0.78470314,53.0,42.0,135.0
0.12929477,-0.029619217,0.21927354,53.0,42.0,135.0
0.2016605,-0.020581428,0.84721595,166.7647,189.85294,106.26471
0.14620687,-0.06547599,0.7802904,8.23529,157.85294,204.61766
-0.9342494,0.01230135,0.82164425,20.588238,176.38235,180.79411
-0.30501723,-0.032536898,1.7175469,53.0,42.0,135.0
-0.3290926,-0.04384315,0.32818758,14.117649,135.94118,212.82353
0.013778107,-0.059427455,0.25281247,7.6470604,154.17647,207.52942
0.07143798,-0.06362552,0.4443503,20.588238,176.38235,180.79411
-0.17778173,-0.052565347,0.41329998,58.999992,183.70589,157.64706
-0.34294555,0.027476916,0.79320854,68.999985,185.47058,151.76471
0.036177117,-0.060547918,0.27409038,49.0,181.94118,163.52942
0.1552138,-0.065650396,0.6877478,8.23529,157.85294,204.61766
-0.20294446,-0.052086283,0.4007354,8.23529,157.85294,204.61766
-0.78421724,0.02437801,0.96755165,16.470587,170.20589,188.73529
-0.07250118,-0.01044424,0.40251932,38.999992,180.17647,169.41177
0.03190322,-0.060456928,0.25486803,12.352944,164.02942,196.67647
-0.58824456,-0.042938292,1.6930615,19.470589,86.117645,210.88235
-0.35424268,0.02441974,0.8872939,133.70587,189.58824,120.588234
0.032376513,-0.060389392,0.26361012,12.499996,140.50002,211.5
0.06642123,-0.062023,0.34589487,10.882351,145.05882,210.17647
