x,y,z,r,g,b
0.34703505,0.048243962,0.6391723,17.44253,118.86782,216.92912
0.28417358,0.043202765,0.3244096,13.982767,166.47415,193.53323
0.09443239,0.0437255,0.30348793,13.982767,166.47415,193.53323
0.4500018,0.013560619,1.2096227,53.0,42.0,135.0
0.032423206,0.044935025,0.36208186,17.611118,171.91667,186.5357
0.031618938,0.040668853,0.14606903,66.221756,184.98032,153.39897
0.07665251,0.04229551,0.23416543,12.168591,163.75288,197.032
0.05583471,0.04200551,0.19437844,178.20203,188.89983,101.49915
-0.04932068,0.04027119,0.16343085,75.03345,186.53531,148.21562
0.07285162,0.04168452,0.18840747,48.598297,181.87029,163.7657
-0.04195201,0.0401184,0.20586988,53.0,42.0,135.0
0.093072794,0.041268717,0.17078179,19.425299,174.63794,183.03693
0.048748054,0.0449144,0.3613508,19.425299,174.63794,183.03693
0.03642951,0.041640386,0.18147357,19.425299,174.63794,183.03693
0.0079600625,0.045500755,0.39730135,19.425299,174.63794,183.03693
0.16355823,0.041458383,0.18949448,12.168591,163.75288,197.032
-0.04838222,0.01372764,0.11987103,53.0,42.0,135.0
0.10113548,0.040395774,0.1381364,17.193209,127.27368,215.3399
-0.043138117,0.021669254,0.16937819,53.0,42.0,135.0
-0.46300673,0.052675925,1.010709,17.831282,123.144104,216.28119
0.44136766,-0.016767852,1.3673323,53.0,42.0,135.0
-0.14087683,0.044241637,0.28561655,15.767781,131.2908,214.17365
-0.050977327,0.02334726,0.21064161,53.0,42.0,135.0
0.08128186,0.025162695,0.19044413,75.03345,186.53531,148.21562
0.15726745,0.041398153,0.18124402,15.49877,97.486465,220.16872
0.402851,0.013057254,0.6366404,255.0,255.0,0.0
-0.01483552,0.0417753,0.19014724,48.598297,181.87029,163.7657
0.22261348,0.014849488,0.24973199,53.0,42.0,135.0
0.19509763,0.042700272,0.26774585,16.276274,106.03902,218.87288
0.04910848,0.053975593,0.8864,53.0,42.0,135.0
0.10309679,0.045670826,0.44020373,83.84517,188.09032,143.03226
0.04268839,0.042714056,0.2329093,12.168591,163.75288,197.032
0.48784307,0.0411456,0.81831384,93.087105,189.05377,138.22534
0.09849229,0.011716744,0.19731215,53.0,42.0,135.0
0.22234188,0.043582805,0.31754634,122.63223,189.44254,125.39653
0.25785005,0.04927001,0.67616653,53.0,42.0,135.0
-0.021068694,0.054417077,0.8841713,53.0,42.0,135.0
0.03541441,0.043212984,0.2741778,15.796945,169.19542,190.03447
0.022469724,0.043006357,0.25800073,12.168591,163.75288,197.032
-0.07304023,0.04639486,0.43754375,132.48067,189.57211,121.12024
-0.010433793,0.04115463,0.15418346,17.611118,171.91667,186.5357
-0.03707916,0.045504484,0.37547916,19.425299,174.63794,183.03693
0.18676403,0.0429474,0.27432555,17.193209,127.27368,215.3399
0.073630735,0.019294385,0.19719823,12.916935,139.325,211.84113
-0.03720122,0.0392724,0.17555958,93.087105,189.05377,138.22534
0.57853633,-0.0052928664,0.8531277,8.54024,158.31036,204.02954
-0.1081495,0.048661243,0.53855765,11.491514,143.3421,210.67488
0.12522854,0.040775523,0.17017882,19.425299,174.63794,183.03693
0.05157256,0.041017305,0.14790231,22.163168,177.20526,179.31578
-0.11339842,0.050933186,0.6862432,15.110017,93.21018,220.81664
-0.14082763,0.043237284,1.4781748,250.34236,230.86462,28.318493
0.026934683,0.041764986,0.20675465,12.168591,163.75288,197.032
0.10835657,0.040774483,0.1444232,17.611118,171.91667,186.5357
0.6244104,0.038928274,0.74065983,53.0,42.0,135.0
0.05305948,0.044070575,0.29798198,19.425299,174.63794,183.03693
0.04342323,0.043224916,0.27359474,15.796945,169.19542,190.03447
0.2236734,0.043984126,0.34119326,15.767781,131.2908,214.17365
0.58129627,-0.017887898,0.8855985,33.30323,67.9168,179.5769
-0.05406195,0.040494595,0.16279444,83.84517,188.09032,143.03226
0.04445702,0.04178882,0.2047836,19.425299,174.63794,183.03693
0.5899392,-0.012832209,0.80341184,53.0,42.0,135.0
0.21203466,0.045353074,0.4399913,13.982767,166.47415,193.53323
-0.043788098,0.039047312,0.1729783,8.54024,158.31036,204.02954
-0.25920153,0.04414908,0.7384253,53.0,42.0,135.0
-0.057335906,0.045575902,0.38952103,7.2152357,155.39343,207.1761
-0.047434736,-0.009108354,0.16688108,10.066089,147.3592,209.50862
-0.03819632,0.040374234,0.15307918,17.611118,171.91667,186.5357
-0.03547281,0.042605348,0.7915879,53.0,42.0,135.0
0.09621486,0.006643604,0.20253079,66.221756,184.98032,153.39897
-0.048387542,0.040143024,0.16318516,22.163168,177.20526,179.31578
-0.14649715,0.04405589,0.27109393,19.425299,174.63794,183.03693
-0.08896485,0.041587375,0.16663803,39.786602,180.31528,168.94907
0.5544242,0.03195025,0.8774756,15.887521,101.762726,219.5208
0.34047645,0.02648218,0.4928949,8.64066,151.37631,208.34236
-0.52659994,0.017696658,1.4578198,53.0,42.0,135.0
0.060094148,-0.0061337263,0.7037403,53.0,42.0,135.0
0.12511453,0.043568555,0.30455148,11.491514,143.3421,210.67488
-0.019505495,0.043391693,0.27361915,10.066089,147.3592,209.50862
0.2557328,0.044538435,0.38465104,122.63223,189.44254,125.39653
-0.04714599,0.013838515,0.16871953,22.163168,177.20526,179.31578
0.0764648,0.053405836,1.0727515,53.0,42.0,135.0
0.13120164,0.04507153,0.40501615,75.03345,186.53531,148.21562
0.51154256,0.047437232,0.937592,14.342359,135.30789,213.00739
0.06909453,0.03219969,0.2041985,13.982767,166.47415,193.53323
0.04463153,0.04763093,0.5181281,15.887521,101.762726,219.5208
0.31205878,0.043784942,0.49383456,17.193209,127.27368,215.3399
0.0678374,0.04618037,0.4477795,19.425299,174.63794,183.03693
0.15400052,0.04126636,0.1692464,17.831282,123.144104,216.28119
-0.45277074,0.04596685,0.75576603,53.0,42.0,135.0
0.058289725,0.046076298,0.4472241,13.982767,166.47415,193.53323
-0.068429515,0.028215155,0.20203683,17.611118,171.91667,186.5357
-0.52096844,0.018432017,0.9758823,53.0,42.0,135.0
-0.1404403,0.052559324,0.7686696,53.0,42.0,135.0
0.038560983,0.045450408,0.39743406,19.425299,174.63794,183.03693
0.39864895,0.049229767,0.63490725,48.598297,181.87029,163.7657
-0.5008144,0.053137545,1.0000073,53.0,42.0,135.0
-0.003107753,0.04113804,0.15461743,22.163168,177.20526,179.31578
0.48989576,0.054800685,0.7704721,17.831282,123.144104,216.28119
0.07582322,0.0427169,0.24974826,7.2152357,155.39343,207.1761
0.07672611,0.041910622,0.1969132,15.767781,131.2908,214.17365
0.1564097,0.04129386,0.1675165,17.193209,127.27368,215.3399
0.4309435,0.051559854,0.92057204,66.221756,184.98032,153.39897
0.29409707,0.05508386,0.99998313,53.0,42.0,135.0
0.01233497,0.047715012,0.5175307,17.053778,114.59155,217.57704
0.2077571,0.044578075,0.3776697,16.665026,110.315285,218.22496
0.44100013,0.055800598,1.2606957,53.0,42.0,135.0
0.24564892,0.015349836,0.24579448,53.0,42.0,135.0
0.22703762,0.046380986,0.5146576,17.053778,114.59155,217.57704
-0.28928778,0.047889616,0.4873044,57.410015,183.4253,158.58234
-0.28155378,0.048946634,0.55460525,10.354414,161.03162,200.53078
-0.04956907,0.0030775077,0.11971905,250.98032,252.3202,9.379278
0.10697278,0.04531113,0.39009523,16.665026,110.315285,218.22496
0.5586551,0.053406306,0.62076026,53.0,42.0,135.0
-0.21053399,0.046354022,0.3838037,13.982767,166.47415,193.53323
0.38234434,0.060246106,1.3557049,53.0,42.0,135.0
-0.16646558,0.015975911,0.34624162,53.0,42.0,135.0
0.2908223,0.055096984,1.0004965,53.0,42.0,135.0
0.086047016,0.041043162,0.15773414,11.491514,143.3421,210.67488
-0.040970027,0.03934798,0.17502528,22.163168,177.20526,179.31578
0.47882453,-0.010320572,1.150514,53.0,42.0,135.0
0.32669932,0.045481116,0.46677488,162.02583,189.96086,108.29141
0.03730159,0.045439664,0.39750707,22.163168,177.20526,179.31578
0.5988239,0.052069962,0.6766717,53.0,42.0,135.0
-0.007934422,0.040968746,0.1602859,11.491514,143.3421,210.67488
0.3062637,0.046475925,0.58258754,53.0,42.0,135.0
0.45126286,0.02180211,1.2213877,53.0,42.0,135.0
-0.047366194,-0.0068867523,0.165418,53.0,42.0,135.0
0.075246215,0.007925126,0.23187555,53.0,42.0,135.0
-0.11737051,0.042975437,1.4784656,255.0,255.0,0.0
-0.45377243,0.05288713,1.0202662,15.887521,101.762726,219.5208
0.010098143,0.043247305,0.27489918,16.276274,106.03902,218.87288
-0.025515418,0.0416412,0.18810129,30.974865,178.76027,174.13243
-0.04457787,0.020719986,0.17084311,7.2152357,155.39343,207.1761
-0.046458393,0.020858496,0.17122002,11.491514,143.3421,210.67488
