label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.13725872458719354,0.051648902550359574,0.053063940500149946,0.12346209805810829,-0.034314683319674785,0.31838365169240523,1.5415927
 ,Magenta,0.11284930908892774,0.051648902550359574,0.05483273576451151,-0.10931170986869902,-0.030423326784874877,0.3042332548114904,-1.5715927
 ,Magenta,0.15742301754458268,0.05094138357546439,0.05978537293453059,-0.10754291895009026,-0.03042332461199848,0.4765141925576359,-1.5615927
 ,Magenta,0.13124481112770808,0.050233860254816416,0.058724092299311415,-0.1273534502471554,-0.0297158056371033,0.7022128107354914,-1.7415928
 ,Magenta,0.15671549422393471,0.061907929859216136,0.06509176741912086,-0.19492154494279137,-0.022109975570541875,0.8932429947977301,-2.0015926
 ,Magenta,0.1644982159850401,0.052356421525254764,0.06049289190942577,0.21119447701962782,-0.029362048322532103,1.583074164804893,-1.5615927
 ,Magenta,0.12876849688845135,0.05200265986493077,0.05624777806005467,-0.2501080336761213,-0.02892896363648587,1.3414562892954693,-1.7315928
 ,Magenta,0.12452337434757467,0.05129514523578838,0.05200265986493077,0.2953892654524242,-0.03854332893883855,0.650210142179055,1.6015928
 ,Magenta,0.13832000087665994,0.05058762191514041,0.05483273576451151,0.04705002704066449,-0.034216819139663165,1.1911085397233887,-1.5815928
 ,Magenta,0.1443339143361454,0.053063940500149946,0.05730905434952105,0.8260286617624181,-0.0444249967950942,1.070122781979054,1.5515927
 ,Magenta,0.16662076856397287,0.061200410884320953,0.061554168198892145,-0.18253993898048532,-0.02571531855817711,1.1398134292536226,0.021592855
 ,Magenta,0.15919182584620262,0.05730905434952105,0.05766281600984503,0.029362046149655707,-0.031503033411934424,0.7520929440960061,-1.5615927
 ,Magenta,0.12416962137875626,0.05377145947504513,0.053063940500149946,0.7407726404976832,-0.04188927176941063,1.5360240551949256,-1.6015928
 ,Magenta,0.15070159814746042,0.05624777806005467,0.061200410884320953,-0.5465585841095175,-0.023292841677390753,0.9770840389532136,-0.031592846
 ,Magenta,0.12027826918970914,0.05129514523578838,0.05129514523578838,0.2702723266335104,-0.03682066384036981,1.313509413641064,1.5115927
 ,Magenta,0.1397350388264503,0.06332296780900651,0.06049289190942577,-0.5380683390277641,-0.019392928355342336,1.2130417278974537,-0.16159272
