x,y,z,r,g,b
0.020465393,0.04118648,0.19869374,255.0,255.0,0.0
-0.031071715,0.042067572,0.1771602,14.122803,166.6842,193.26317
-0.0158672,0.041757822,0.17851502,19.035086,174.05263,183.78947
-0.021824392,0.041977193,0.19969605,83.035095,187.94737,143.50877
-0.34073967,-0.016906174,0.37997615,135.66667,189.61403,119.73684
-0.09219364,0.04248027,0.15468018,35.31581,179.52632,171.57893
0.18525378,0.036607135,0.51270044,7.19298,155.45615,207.1579
-0.23971416,0.045331,0.5829248,12.982459,139.14034,211.89474
-0.11607504,0.043024607,0.29298985,109.000015,189.26315,131.31578
-0.34908986,0.039671373,0.38619262,183.94739,188.42105,99.105255
0.66381866,-0.017182074,1.0583328,53.0,42.0,135.0
0.022989377,0.041608807,0.3769396,47.245613,181.63158,164.5614
0.05084982,0.040353414,0.15531944,95.66664,189.08772,137.10527
-0.25105903,0.02386989,0.36378485,53.0,42.0,135.0
-0.082600094,0.04231225,0.22690909,255.0,255.0,0.0
-0.45122355,-0.024315232,0.74173695,11.666668,163.0,198.0
0.5773721,-0.015722804,1.08437,35.31581,179.52632,171.57893
0.017745938,0.041052938,0.2518413,215.52632,185.78947,85.947365
-0.13860567,0.04293673,0.18855971,16.210526,105.31578,218.98245
-0.017623745,0.018730672,0.6061012,53.0,42.0,135.0
0.08476216,0.04210666,0.19068621,149.00005,189.78947,113.94735
0.16537641,0.040999565,1.1848321,53.0,42.0,135.0
0.6151807,-0.02241094,0.9909377,59.17543,183.73685,157.54387
-0.35651645,0.011375371,0.53548443,122.33334,189.4386,125.52631
0.028380932,0.04064767,0.14877272,255.0,255.0,0.0
-0.35480702,0.0013473188,0.35933042,23.385992,177.42105,178.59648
-0.363979,0.03580986,0.62670785,135.66667,189.61403,119.73684
0.19416821,0.03670441,0.8237081,35.31581,179.52632,171.57893
0.0075607947,0.041400198,0.23177823,53.0,42.0,135.0
-0.2961177,0.043902233,0.32996655,95.66664,189.08772,137.10527
-0.1610895,0.04331352,0.17242134,53.0,42.0,135.0
0.1293721,0.040177915,0.5634684,9.210529,159.3158,202.73683
-0.21379949,0.044544734,0.46333146,9.210529,159.3158,202.73683
-0.1067559,0.043036614,0.40740097,71.10527,185.8421,150.5263
-0.17443448,0.040304825,0.6881805,53.0,42.0,135.0
-0.07088675,0.04232045,0.21058488,15.68421,99.52631,219.85965
0.5580512,-0.0069015943,1.0831065,16.736843,111.10526,218.10526
-0.14372778,0.04293408,0.18470088,16.210526,105.31578,218.98245
-0.3591935,0.04286692,0.5388909,149.00005,189.78947,113.94735
0.1368041,0.040237874,0.37502238,35.31581,179.52632,171.57893
0.10644799,0.042140644,0.32497782,135.66667,189.61403,119.73684
-0.031220464,0.042343445,0.42030874,234.94737,192.73685,68.73685
-0.35313955,-0.0072643235,0.3822756,12.982459,139.14034,211.89474
0.13741525,0.040490016,0.52254295,109.000015,189.26315,131.31578
-0.3099453,0.04616538,0.98578984,53.0,42.0,135.0
-0.4577224,-0.01777448,0.66675997,83.035095,187.94737,143.50877
-0.042178057,0.042069465,0.1743842,16.578941,170.36841,188.52632
-0.026648609,0.041985277,0.23128995,33.0,68.31579,180.26315
0.032962278,0.04079037,0.15369993,71.10527,185.8421,150.5263
0.1380331,0.040116508,0.3349616,239.68422,196.42107,62.421036
-0.2243678,0.044399686,0.36210176,95.66664,189.08772,137.10527
-0.35475522,0.038140863,0.46333992,194.4737,187.54385,94.71929
-0.35610944,0.016017534,0.5401175,249.15788,203.78946,49.789486
0.002829887,0.041328985,0.26817596,17.263157,116.89473,217.22807
0.1830244,0.038412534,0.5360097,9.122807,150.01755,208.73685
0.033882547,0.041013613,0.17576557,83.035095,187.94737,143.50877
-0.07368225,0.042654935,0.33916938,95.66664,189.08772,137.10527
-0.39278504,0.0070747673,1.526677,15.157895,93.73685,220.73685
0.038973775,0.04216184,1.1860799,53.0,42.0,135.0
-0.07710745,0.04181232,0.1442029,83.035095,187.94737,143.50877
0.003973954,0.042813435,0.69009864,53.0,42.0,135.0
-0.16916353,0.043688316,0.24140954,7.19298,155.45615,207.1579
-0.13914582,0.042792436,0.19879824,23.385992,177.42105,178.59648
0.46326262,0.01801449,0.9106283,23.385992,177.42105,178.59648
-0.7967615,0.011693229,1.5964257,16.210526,105.31578,218.98245
-0.10128096,0.042453956,0.14875495,14.122803,166.6842,193.26317
0.31351876,0.011431374,1.2415879,16.210526,105.31578,218.98245
-0.13984716,0.04355494,0.30195114,14.122803,166.6842,193.26317
0.07213754,0.041793082,0.3774311,194.4737,187.54385,94.71929
0.59564596,-0.0016471358,1.0719345,53.0,42.0,135.0
0.20845908,0.037599158,0.41036198,53.0,42.0,135.0
-0.5090199,0.040487304,0.6224724,53.0,42.0,135.0
0.08405254,0.041346297,0.23234272,135.66667,189.61403,119.73684
0.04532355,0.04117133,0.31073514,14.122803,166.6842,193.26317
0.22295456,0.036322996,0.9253455,53.0,42.0,135.0
-0.3483892,0.02742738,0.3902589,162.33333,189.9649,108.1579
0.018188806,0.041247327,0.22065079,53.0,42.0,135.0
-0.040656086,0.042211466,0.3113789,17.263157,116.89473,217.22807
-0.24332626,0.04588447,0.46195963,183.94739,188.42105,99.105255
-0.09406307,0.04282534,0.29072532,71.10527,185.8421,150.5263
-0.23724262,0.019452851,0.32740527,53.0,42.0,135.0
-0.3546196,0.013975361,0.46479797,122.33334,189.4386,125.52631
-0.106464945,0.04396043,0.818745,53.0,42.0,135.0
-0.21005625,0.044347268,0.21190585,71.10527,185.8421,150.5263
-0.2476246,0.02598428,0.40304682,53.0,42.0,135.0
0.19881932,0.037185084,0.305367,16.578941,170.36841,188.52632
-0.14738916,0.043407943,0.253807,95.66664,189.08772,137.10527
0.007435439,0.041341744,0.15753639,16.578941,170.36841,188.52632
0.0717708,0.03899196,0.1648948,95.66664,189.08772,137.10527
0.10262335,0.02602415,0.42321324,23.385992,177.42105,178.59648
-0.03139889,0.04173082,0.15427895,47.245613,181.63158,164.5614
0.28152704,0.035577346,0.57783717,7.19298,155.45615,207.1579
-0.11998599,0.04319865,0.2674494,149.00005,189.78947,113.94735
0.035042517,0.040998485,0.17557071,95.66664,189.08772,137.10527
0.15896782,0.037360746,0.34365845,9.210529,159.3158,202.73683
-0.11930946,0.0426366,0.22461136,9.122807,150.01755,208.73685
0.017339021,0.04133608,0.2316047,162.33333,189.9649,108.1579
0.096654415,0.042221725,0.42357832,71.10527,185.8421,150.5263
0.07229305,0.04118773,0.35551476,109.000015,189.26315,131.31578
-0.11245657,0.043089055,0.2702067,71.10527,185.8421,150.5263
0.10571582,0.042544637,0.30143172,47.245613,181.63158,164.5614
-0.46815404,-0.014697434,0.7438575,12.982459,139.14034,211.89474
0.64659446,0.019166393,0.95863783,53.0,42.0,135.0
0.399564,0.005394039,0.9303389,35.31581,179.52632,171.57893
-0.0686019,0.04267961,0.29828176,109.000015,189.26315,131.31578
-0.35215417,-0.011429581,0.406157,109.000015,189.26315,131.31578
0.05842682,0.03908229,0.2732411,173.42104,189.29825,103.491234
0.31915203,-0.018002987,1.1611106,9.210529,159.3158,202.73683
0.3719265,0.032834273,0.5647354,14.122803,166.6842,193.26317
0.791747,-0.003220819,1.1193439,53.0,42.0,135.0
-0.07706211,0.042451795,0.18563856,251.78947,209.1579,43.75438
0.009200267,0.041128725,0.2521243,17.789474,122.68422,216.35088
0.032997385,0.041417643,0.30355027,71.10527,185.8421,150.5263
0.123670384,0.037172757,0.31510818,14.122803,166.6842,193.26317
-0.111542016,0.042236496,0.17609176,71.10527,185.8421,150.5263
-0.03945231,0.04183664,0.2654306,19.666656,85.859665,210.43861
-0.12766586,0.042881865,0.19599198,16.210526,105.31578,218.98245
-0.022439899,0.04196717,0.22140403,53.0,42.0,135.0
0.022516977,0.040874977,0.15523,83.035095,187.94737,143.50877
-0.34521142,0.045472953,0.47561374,47.245613,181.63158,164.5614
-0.06758638,0.042517684,0.33988658,71.10527,185.8421,150.5263
-0.15548238,0.042864777,0.1866876,9.210529,159.3158,202.73683
0.13143396,0.039080296,0.21498968,11.666668,163.0,198.0
-0.4679591,-0.024584658,0.7505371,16.842104,128.26317,215.05263
-0.13418148,0.04290798,0.15168856,135.66667,189.61403,119.73684
0.4780854,0.026727788,0.688465,16.736843,111.10526,218.10526
-0.13785169,0.04246254,0.15770197,59.17543,183.73685,157.54387
0.12965581,0.04150916,0.20539059,9.122807,150.01755,208.73685
-0.04482313,0.023907278,0.55280006,230.21053,189.05263,75.052635
0.06606794,0.040410284,0.15098253,215.52632,185.78947,85.947365
0.04476629,0.041543026,0.35974693,183.94739,188.42105,99.105255
-0.08801263,0.042800494,0.2928037,255.0,255.0,0.0
0.014504401,0.041284394,0.17831315,35.31581,179.52632,171.57893
0.21570891,0.03545368,0.35461017,109.000015,189.26315,131.31578
-0.13939776,0.04324831,0.28318807,7.19298,155.45615,207.1579
-0.2584954,0.042866364,0.26609623,95.66664,189.08772,137.10527
-0.021906288,0.04213193,0.30474883,19.035086,174.05263,183.78947
-0.033481497,0.020414425,0.5530747,253.94737,254.29825,2.4561396
0.0260222,0.04109921,0.21970907,53.0,42.0,135.0
-0.002972108,0.041911732,0.37753528,109.000015,189.26315,131.31578
-0.2172258,0.03150012,0.2596962,26.33334,77.08771,195.35086
0.084796704,0.043125737,0.52034706,59.17543,183.73685,157.54387
0.10778986,0.007985193,0.44396046,53.0,42.0,135.0
-0.23001653,0.045114044,0.29223007,135.66667,189.61403,119.73684
0.08548298,0.04402838,1.0709971,53.0,42.0,135.0
0.13217577,0.03658713,0.19826297,71.10527,185.8421,150.5263
-0.37407276,0.028001128,0.7933353,9.210529,159.3158,202.73683
-0.10575032,0.04319527,0.34699562,35.31581,179.52632,171.57893
-0.1665405,0.010625331,0.7360725,59.17543,183.73685,157.54387
0.09832289,0.040203575,0.17598715,83.035095,187.94737,143.50877
0.2619624,0.034752652,0.7858324,53.0,42.0,135.0
0.26916397,0.03684872,0.44893166,162.33333,189.9649,108.1579
-0.22087081,0.033752374,0.25793248,53.0,42.0,135.0
-0.10005075,0.04252741,0.23375255,16.578941,170.36841,188.52632
0.109121,0.042519614,0.30029377,59.17543,183.73685,157.54387
-0.020110002,0.04347931,0.92197305,53.0,42.0,135.0
0.24147052,0.03516379,0.9011171,53.0,42.0,135.0
-0.38687608,-0.008576129,0.8116853,14.122803,166.6842,193.26317
-0.4430169,-0.0035619298,0.8055242,12.982459,139.14034,211.89474
0.081951514,0.041300762,0.24589473,215.52632,185.78947,85.947365
-0.119463064,0.04377325,0.52988315,12.982459,139.14034,211.89474
0.05421923,0.037051164,0.38028526,251.26315,217.05264,38.140347
0.12565468,0.03826318,0.29154795,11.666668,163.0,198.0
-0.24048667,0.035320222,0.2560481,53.0,42.0,135.0
-0.32879013,0.045226544,0.43288004,239.68422,196.42107,62.421036
-0.09841991,0.04285659,0.2992067,16.842104,128.26317,215.05263
0.040256955,0.04222866,1.3879938,53.0,42.0,135.0
-0.21490201,0.02505081,0.26352298,122.33334,189.4386,125.52631
0.54555786,-0.006725969,1.0839319,17.263157,116.89473,217.22807
-0.06896281,0.04335378,0.5832183,9.122807,150.01755,208.73685
0.10801571,0.042137466,0.3578853,183.94739,188.42105,99.105255
0.10498338,0.042486735,0.4511714,23.385992,177.42105,178.59648
-0.34935474,0.04513832,0.41438323,109.000015,189.26315,131.31578
0.239788,0.037589643,0.46812487,215.52632,185.78947,85.947365
-0.06259472,0.042383127,0.22461237,9.122807,150.01755,208.73685
-0.10491402,0.04246956,0.15384768,35.31581,179.52632,171.57893
-0.024477862,0.041880786,0.19153625,47.245613,181.63158,164.5614
0.2026411,0.037229046,0.55495745,14.122803,166.6842,193.26317
0.09268139,0.038020678,0.2234807,14.122803,166.6842,193.26317
-0.3872853,0.007268044,1.5667887,12.982459,139.14034,211.89474
-0.06950954,0.04181227,0.14815758,59.17543,183.73685,157.54387
-0.051308736,0.041984327,0.1778713,17.263157,116.89473,217.22807
-0.35491946,0.03832214,0.46660265,183.94739,188.42105,99.105255
0.34319308,0.025667164,0.9777083,7.19298,155.45615,207.1579
-0.083720714,0.042370107,0.17419109,135.66667,189.61403,119.73684
-0.3362753,0.04534464,0.4807073,239.68422,196.42107,62.421036
-0.067014314,0.04225452,0.16651024,109.000015,189.26315,131.31578
0.054989606,0.040358853,0.20008206,109.000015,189.26315,131.31578
-0.23532796,0.018916208,0.27568382,53.0,42.0,135.0
-0.12659265,0.04280102,0.15740743,135.66667,189.61403,119.73684
-0.353754,0.016373975,0.4447516,122.33334,189.4386,125.52631
-0.04555698,0.042575043,0.35950774,19.035086,174.05263,183.78947
-0.24520987,0.02377859,0.3664423,53.0,42.0,135.0
0.11625862,0.041256122,0.18338378,109.000015,189.26315,131.31578
0.072981745,0.039256375,0.1733718,205.00002,186.66667,90.33333
0.2491033,0.036462054,0.5980745,14.122803,166.6842,193.26317
0.045600772,0.040991098,0.19539014,122.33334,189.4386,125.52631
0.44685075,-0.00628537,0.96149564,23.385992,177.42105,178.59648
-0.18021584,0.043916665,0.3357478,135.66667,189.61403,119.73684
-0.009193896,0.043389045,1.0379682,15.157895,93.73685,220.73685
0.05315545,0.040717933,0.21487083,26.33334,77.08771,195.35086
0.087236725,0.042018116,0.2653123,244.42105,200.10526,56.10527
-0.1607181,0.043169092,0.15762451,53.0,42.0,135.0
-0.45900074,-0.02297024,0.66794306,122.33334,189.4386,125.52631
-0.34536245,0.028720446,0.35277766,183.94739,188.42105,99.105255
