x,y,z,r,g,b
-0.3348503,-0.04322513,0.40060264,200.47069,187.04411,92.22054
0.07059699,-0.041231293,0.22352795,8.396142,152.06541,208.1423
-0.2581533,-0.043856528,0.6705701,53.0,42.0,135.0
0.23505104,-0.040294673,0.7034626,17.691395,125.869705,215.7475
0.17350896,-0.040978648,0.71870095,53.0,42.0,135.0
0.07649623,-0.04104636,0.25981182,20.889122,84.25116,207.672
0.44955245,-0.0318169,1.1246985,14.68734,167.531,192.17442
0.06522641,-0.04126366,0.21399383,15.549095,98.040054,220.08484
-0.1697507,-0.042443536,0.20701084,17.070137,114.77151,217.54977
-0.50725293,-0.04062961,1.2744308,53.0,42.0,135.0
0.17185128,-0.041088864,0.29303613,36.30777,179.70137,170.99542
0.6230957,-0.04380758,0.75474876,59.292404,183.75748,157.47505
0.013369243,-0.041506246,0.6649353,24.815485,177.67332,177.7556
-0.44767195,-0.041008014,0.9363206,53.0,42.0,135.0
0.2689161,-0.040083487,0.44380286,200.47069,187.04411,92.22054
-0.066505246,-0.019992616,0.22568907,36.30777,179.70137,170.99542
-0.063626595,-0.041083407,0.19375145,107.17476,189.23914,132.10832
-0.008643935,-0.041862413,0.3742688,9.955217,160.43283,201.30066
-0.6490768,-0.03960925,0.9374364,53.0,42.0,135.0
-0.14471209,-0.04229658,0.19185083,36.30777,179.70137,170.99542
0.24948917,-0.040343158,0.57865024,36.30777,179.70137,170.99542
0.16348079,-0.040889613,0.19109058,9.955217,160.43283,201.30066
0.5357281,-0.027157232,0.98687035,170.0499,189.57918,104.895874
0.25528494,-0.040314008,0.5769178,36.30777,179.70137,170.99542
-0.11539287,-0.042258848,0.2874958,47.80008,181.72943,164.23524
-0.6166656,-0.038688596,0.7500749,53.0,42.0,135.0
0.02076156,-0.04212728,0.3308998,94.330444,189.07014,137.68547
0.018369028,-0.04104535,0.15054893,94.330444,189.07014,137.68547
-0.5985674,-0.010514567,1.5827987,53.0,42.0,135.0
-0.036766823,-0.04217143,0.39221308,190.33044,187.88913,96.44565
0.16406989,-0.040955633,0.48368987,47.80008,181.72943,164.23524
-0.42586297,-0.042609636,0.6290448,53.0,42.0,135.0
0.13624221,-0.041199155,0.45965552,36.30777,179.70137,170.99542
0.08478545,-0.040779322,0.15141435,15.549095,98.040054,220.08484
0.029283699,-0.04101728,0.14929205,94.330444,189.07014,137.68547
