x,y,z,r,g,b
-0.08420289,-0.058388744,0.74726206,17.454546,119.0,216.90909
-0.40387917,-0.026365748,0.6333219,123.54547,189.45454,124.99999
0.23416229,-0.0527475,0.37996107,249.63637,241.45451,20.787899
-0.1181184,-0.056505095,0.24253744,135.06061,189.60606,120.0
0.3577994,0.015988786,0.6009003,123.54547,189.45454,124.99999
0.15045719,0.030372957,1.7596985,53.0,42.0,135.0
-0.034945812,-0.059545487,1.4140285,53.0,42.0,135.0
0.35786492,-0.01665095,0.43007323,251.45454,214.18182,40.18182
0.073525034,-0.06091927,0.71147025,100.51514,189.15152,135.0
-0.13308363,-0.036362723,0.24982,53.0,42.0,135.0
-0.20573075,-0.04743768,0.2928836,177.72723,188.93939,101.69698
-0.30526185,-0.04710265,0.4257431,228.27272,187.54546,77.636375
0.027714968,-0.060037497,0.46693674,158.09088,189.90909,110.00001
-0.12498482,-0.039979614,0.24918269,244.63635,200.27272,55.81819
-0.17404172,0.0016086812,0.8387184,47.787857,181.72726,164.24243
-0.1247625,-0.02560685,0.25152636,146.57574,189.75757,115.0
0.05391114,-0.060124,0.32688093,15.181818,94.0,220.69698
-0.39921528,-0.0012053443,0.54347837,214.09088,185.90909,86.54547
-0.11097163,-0.014448168,0.68304414,53.0,42.0,135.0
-0.1912853,-0.04924812,0.333022,228.27272,187.54546,77.636375
0.00539006,-0.058157798,0.3536711,9.999999,147.54546,209.45454
0.028992087,-0.05996325,0.44500354,16.66667,128.75757,214.90909
-0.045555893,-0.058887362,0.5900466,13.787882,166.18182,193.90909
0.44536617,-0.00061957346,0.8455623,78.69696,187.18182,146.06061
0.067319386,-0.061022818,0.25038767,27.181816,178.09091,176.36363
0.3582946,0.0073402915,0.43605524,100.51514,189.15152,135.0
-0.11241135,-0.04198147,0.24859866,58.09092,183.54546,158.18181
-0.083064035,-0.059218075,0.33803764,15.909092,169.36363,189.81818
-0.40374485,-0.025002412,0.52306324,135.06061,189.60606,120.0
0.12160674,-0.06275558,0.2462077,13.787882,166.18182,193.90909
-0.48002875,-0.024409294,1.192576,53.0,42.0,135.0
0.09952049,-0.026302304,0.29784605,53.0,42.0,135.0
0.26648566,-0.029792942,0.43596405,186.81815,188.18182,97.90911
0.22613332,-0.03873286,0.41813684,53.0,42.0,135.0
-0.33138967,-0.001331075,0.767895,37.484837,179.90909,170.30304
0.10422893,-0.019196477,0.30715498,8.333334,152.24242,208.09091
0.09908502,-0.036946088,0.33498764,16.545454,109.0,218.42424
-0.35694775,-0.0026369106,1.3485326,78.69696,187.18182,146.06061
0.27397704,-0.027280776,0.43514302,146.57574,189.75757,115.0
0.10042756,-0.04245131,0.45075762,53.0,42.0,135.0
0.060264546,-0.060811255,0.6705361,15.636363,98.99999,219.93939
-0.07566834,-0.059052654,0.33843026,9.999999,147.54546,209.45454
0.022648502,-0.058708332,0.35504916,9.999999,147.54546,209.45454
0.10381508,-0.028352652,0.2967289,18.030302,172.54546,185.72728
0.05317512,-0.06086202,0.4930076,9.54545,159.81818,202.09091
0.00878745,-0.05855847,0.31071898,53.0,42.0,135.0
0.15911354,-0.024251038,1.7608633,204.99997,186.66667,90.33334
-0.008536483,-0.05878583,0.4853732,8.333334,152.24242,208.09091
-0.04883728,-0.05860961,0.25877017,24.212114,79.8788,200.15152
0.021655157,-0.059182573,0.62143946,9.999999,147.54546,209.45454
0.080094695,-0.060847327,0.2342248,29.969704,72.303024,187.1212
0.105380215,-0.017411368,0.30444986,13.333334,138.15152,212.18182
-0.40223965,0.027039379,0.5217324,17.454546,119.0,216.90909
0.102068596,-0.062790215,0.60436857,47.787857,181.72726,164.24243
0.0887731,-0.061708044,0.3585711,9.999999,147.54546,209.45454
0.10358318,-0.030237213,0.29448035,53.0,42.0,135.0
-0.23228101,-0.0477186,0.40413794,146.57574,189.75757,115.0
-0.03241391,-0.05819509,0.22959161,9.999999,147.54546,209.45454
-0.36895233,0.018606588,0.68559325,249.54546,251.36363,12.727269
-0.5441413,-0.008407051,1.1920563,123.54547,189.45454,124.99999
-0.36862132,-0.026399437,0.743072,17.0,114.00001,217.66667
-0.4005211,0.00068451423,0.6787828,240.54546,197.09091,61.272728
-0.39993286,-0.056097653,0.5120905,53.0,42.0,135.0
0.13305436,-0.026367296,0.32771218,186.81815,188.18182,97.90911
-0.1109189,-0.047956917,0.25688577,35.727272,64.72727,174.09091
0.10062296,-0.05249971,0.30167636,53.0,42.0,135.0
0.11089486,-0.03497217,0.2695973,27.181816,178.09091,176.36363
-0.08340892,-0.038521715,0.31815916,27.181816,178.09091,176.36363
0.14511956,-0.0403578,0.26622352,13.333334,138.15152,212.18182
0.20447034,-0.05841886,0.26205105,89.0,189.0,140.0
-0.08387837,-0.02964652,0.2954331,7.4242396,156.63635,206.18182
0.3588623,-0.0009492138,0.5718906,100.51514,189.15152,135.0
-0.40042368,-0.014735017,0.5765565,240.54546,197.09091,61.272728
-0.09293492,-0.045144264,0.3994923,13.787882,166.18182,193.90909
-0.08332451,-0.037595093,0.28696558,78.69696,187.18182,146.06061
-0.085784,-0.042787142,0.27845544,9.54545,159.81818,202.09091
0.0065403767,-0.058008995,0.21980302,9.999999,147.54546,209.45454
0.054369353,-0.060127467,0.34028924,9.999999,147.54546,209.45454
0.26785967,-0.03734603,0.40913975,251.0,220.99998,35.33334
-0.40004626,0.024211446,0.56666857,123.54547,189.45454,124.99999
0.35789937,0.0033618887,0.43120217,89.0,189.0,140.0
0.26189166,-0.044665065,0.55350983,123.54547,189.45454,124.99999
0.37591273,0.018728008,0.5506967,186.81815,188.18182,97.90911
0.22803167,-0.05138771,0.29329792,16.66667,128.75757,214.90909
-0.07980523,-0.027531097,0.43756917,53.0,42.0,135.0
0.11743788,-0.005463793,1.9383285,58.09092,183.54546,158.18181
-0.17002855,-0.050769035,0.24718434,18.030302,172.54546,185.72728
0.35797197,-0.0012236518,0.5956615,100.51514,189.15152,135.0
-0.06385101,-0.058938015,0.33921254,18.030302,172.54546,185.72728
0.33739924,-0.03809158,0.45418432,58.09092,183.54546,158.18181
-0.40053076,0.007789829,0.50674367,177.72723,188.93939,101.69698
-0.3986617,-0.014098996,0.6865535,89.0,189.0,140.0
0.24302962,-0.018362092,0.55753016,135.06061,189.60606,120.0
0.061698277,-0.060645785,0.25046104,8.333334,152.24242,208.09091
0.10998627,0.008774235,0.48214468,27.181816,178.09091,176.36363
-0.12992889,-0.055921644,0.24604319,158.09088,189.90909,110.00001
-0.029520482,-0.058172964,0.29224673,7.4242396,156.63635,206.18182
-0.09294867,-0.029692566,0.40039667,8.333334,152.24242,208.09091
-0.40087202,-0.0030115233,0.6265618,100.51514,189.15152,135.0
-0.064196825,-0.059237808,0.24977401,20.151512,175.72726,181.63637
0.120588884,-0.032999806,0.4332783,223.18181,185.15152,82.757576
-0.1148452,-0.058383938,0.21927533,37.484837,179.90909,170.30304
0.21285851,-0.058172595,0.25370637,37.484837,179.90909,170.30304
-0.08700067,-0.058016215,0.8024549,13.333334,138.15152,212.18182
0.10354642,0.005313552,0.48125795,251.90909,207.36362,45.03032
0.053237744,-0.060080506,0.3403248,18.030302,172.54546,185.72728
0.2515611,-0.047427535,0.3205151,8.333334,152.24242,208.09091
0.006317128,-0.057504695,0.9198306,53.0,42.0,135.0
-0.117083795,-0.03550846,0.25008032,53.0,42.0,135.0
0.21012004,-0.058310572,0.35767996,123.54547,189.45454,124.99999
0.26037708,-0.02932589,0.38053033,251.45454,214.18182,40.18182
-0.38745177,0.0055473926,0.687752,123.54547,189.45454,124.99999
0.25666216,-0.048302412,1.25589,53.0,42.0,135.0
-0.13549048,-0.026373213,0.2544522,251.36363,252.57576,8.484849
-0.084927924,-0.0449913,0.3192233,158.09088,189.90909,110.00001
-0.1208706,-0.035641637,0.24972425,53.0,42.0,135.0
0.2424855,-0.049433637,0.30160022,13.333334,138.15152,212.18182
0.06299503,-0.061067104,0.5974787,37.484837,179.90909,170.30304
0.15777822,-0.061492976,0.23101692,146.57574,189.75757,115.0
0.10744948,-0.0634536,0.5202343,9.999999,147.54546,209.45454
0.15855661,-0.06113989,1.3980668,53.0,42.0,135.0
-0.39980346,0.003229265,0.5293734,250.54546,227.81816,30.48486
0.0990994,-0.063240245,0.5454943,20.151512,175.72726,181.63637
-0.20903262,-0.048259303,0.31728497,248.72726,203.45454,50.363647
0.22643733,-0.04989058,0.4393886,7.4242396,156.63635,206.18182
0.034430295,-0.040613845,1.1261023,53.0,42.0,135.0
0.09971677,-0.03612457,0.4453046,100.51514,189.15152,135.0
0.12846696,-0.06242568,0.29910272,37.484837,179.90909,170.30304
-0.40137172,-0.04657515,0.65858334,195.90907,187.42424,94.121216
-0.4195147,0.014272842,1.797817,53.0,42.0,135.0
0.13331768,-0.06248411,0.26255786,158.09088,189.90909,110.00001
-0.09012943,-0.037432846,0.40017492,68.393936,185.36363,152.12122
0.033832613,-0.060024824,0.4900047,8.333334,152.24242,208.09091
-0.0021279028,-0.05806594,0.22047256,13.787882,166.18182,193.90909
-0.089846835,-0.027406793,0.40197793,27.181816,178.09091,176.36363
0.08225355,-0.060898498,0.22339916,37.484837,179.90909,170.30304
-0.04795938,-0.05896202,0.2814439,68.393936,185.36363,152.12122
0.042542778,-0.017369904,0.7041072,53.0,42.0,135.0
0.029192269,-0.05932098,0.3122724,53.0,42.0,135.0
0.12306862,-0.038059205,0.26153713,177.72723,188.93939,101.69698
-0.40142936,0.025216335,0.67840225,123.54547,189.45454,124.99999
-0.09119199,-0.05924161,0.26388344,58.09092,183.54546,158.18181
0.35833022,0.00733412,0.43322495,214.09088,185.90909,86.54547
-0.105791815,-0.05708647,0.9254337,53.0,42.0,135.0
-0.22512366,-0.047194608,0.36031187,100.51514,189.15152,135.0
0.08703678,-0.012100638,1.7510321,53.0,42.0,135.0
-0.011150536,-0.058071543,0.23012856,9.999999,147.54546,209.45454
0.14979136,-0.014696751,0.4398799,251.0,220.99998,35.33334
0.11661536,-0.062583715,0.28558394,20.151512,175.72726,181.63637
-0.12389463,-0.0069129467,0.2662976,53.0,42.0,135.0
-0.0847722,-0.027547335,0.2647468,68.393936,185.36363,152.12122
0.21126637,-0.057946086,0.27426293,47.787857,181.72726,164.24243
-0.22434378,-0.047315534,0.3372444,158.09088,189.90909,110.00001
0.18663777,-0.058242608,0.29367656,100.51514,189.15152,135.0
-0.02720702,-0.05623903,1.1981893,53.0,42.0,135.0
0.3566032,-0.01015623,0.60204196,89.0,189.0,140.0
-0.09496912,-0.03853314,0.24970014,13.787882,166.18182,193.90909
-0.086031824,-0.059194945,0.5926873,27.181816,178.09091,176.36363
-0.41700098,0.032653768,1.353451,168.63634,189.69698,105.484856
0.16221635,-0.06165558,0.9427486,17.0,114.00001,217.66667
0.26520658,-0.023616979,0.43535608,214.09088,185.90909,86.54547
0.012108295,-0.057643708,0.9949732,53.0,42.0,135.0
-0.39971834,0.004035923,0.4825769,135.06061,189.60606,120.0
-0.1248359,-0.05651982,0.20673329,20.151512,175.72726,181.63637
0.25753564,-0.011628264,0.55190825,27.181816,178.09091,176.36363
0.11421791,-0.024828821,0.29772338,53.0,42.0,135.0
0.10068786,-0.057877623,0.46071452,9.999999,147.54546,209.45454
-0.11331671,-0.006900586,0.267963,53.0,42.0,135.0
0.051337715,-0.05966407,0.29225013,13.787882,166.18182,193.90909
0.013911985,-0.059140857,0.5880414,15.909092,169.36363,189.81818
-0.24508902,-0.047588058,0.42490306,47.787857,181.72726,164.24243
0.11509741,-0.009703761,0.4846769,78.69696,187.18182,146.06061
-0.39467067,-0.04877371,0.6387503,27.181816,178.09091,176.36363
-0.061292667,-0.058457017,0.29060894,7.4242396,156.63635,206.18182
0.2776087,-0.030414607,0.55189353,236.45454,193.90909,66.72727
0.05907462,-0.06140973,0.51575124,195.90907,187.42424,94.121216
0.2502758,-0.01371603,0.43404093,177.72723,188.93939,101.69698
0.13695744,-0.032681245,0.2677877,16.09091,104.0,219.18182
0.22541745,-0.03765552,0.29209647,53.0,42.0,135.0
-0.17098108,-0.054374266,0.2038085,195.90907,187.42424,94.121216
-0.14852364,-0.054891836,0.22047134,146.57574,189.75757,115.0
-0.25323045,-0.047311407,0.48451585,112.03028,189.30302,130.00002
0.271247,-0.017781883,0.43626752,251.0,220.99998,35.33334
0.078516565,-0.06226455,0.5711133,146.57574,189.75757,115.0
0.14262408,-0.024378853,0.35458705,53.0,42.0,135.0
-0.39980158,-0.023734327,0.49930346,9.999999,147.54546,209.45454
-0.18211475,-0.051845007,0.3352612,53.0,42.0,135.0
-0.099330775,-0.054558933,1.5300697,53.0,42.0,135.0
0.111623116,-0.014187208,0.4466334,53.0,42.0,135.0
0.10063258,-0.041331213,0.3196943,11.666664,142.8485,210.81818
-0.59362733,-0.029170008,0.95304745,53.0,42.0,135.0
0.3216713,-0.0028374882,0.76644063,168.63634,189.69698,105.484856
-0.40019426,-0.0026709826,0.61022085,146.57574,189.75757,115.0
-0.12686828,-0.027354883,0.2516491,146.57574,189.75757,115.0
0.04606761,-0.05954355,0.29281622,15.909092,169.36363,189.81818
0.099124864,-0.0506165,0.27533913,41.48484,57.151524,161.06062
0.08461233,-0.06170697,0.24758972,18.030302,172.54546,185.72728
-0.08885745,-0.012040017,0.29490831,53.0,42.0,135.0
0.326093,-0.0028875342,0.76675946,158.09088,189.90909,110.00001
-0.4006538,-0.020551085,0.51040983,195.90907,187.42424,94.121216
-0.035821024,-0.059277017,0.50917095,13.787882,166.18182,193.90909
0.3793685,0.014945031,1.7417961,9.999999,147.54546,209.45454
0.12203784,-0.031745333,0.26779398,20.151512,175.72726,181.63637
0.00022776016,-0.058394324,0.31043565,53.0,42.0,135.0
-0.085714005,-0.033074543,0.25630426,112.03028,189.30302,130.00002
-0.28686,0.028567445,0.55340326,251.45454,214.18182,40.18182
-0.09874968,-0.029617222,0.39905176,112.03028,189.30302,130.00002
0.038083088,-0.059145175,0.23907949,35.727272,64.72727,174.09091
0.017685778,0.0091423895,1.9313822,255.0,255.0,0.0
-0.24627422,-0.047507767,0.2897955,232.36363,190.72726,72.18183
0.06944118,-0.06184348,0.47230506,47.787857,181.72726,164.24243
0.10093044,-0.03340041,0.30530766,16.09091,104.0,219.18182
0.2392146,-0.051031675,0.29532084,53.0,42.0,135.0
0.35249206,0.0160842,0.61406064,250.09091,234.63634,25.63638
0.20524678,0.016762944,1.8284855,17.454546,119.0,216.90909
-0.12809524,-0.0498855,1.6603732,53.0,42.0,135.0
0.11050727,-0.02745893,0.3263157,53.0,42.0,135.0
-0.20149316,-0.04808778,0.30002418,186.81815,188.18182,97.90911
0.056138493,-0.06042636,0.31293938,53.0,42.0,135.0
-0.40131056,-0.030979067,0.6388285,9.999999,147.54546,209.45454
-0.4007718,-0.0143318605,0.56541663,158.09088,189.90909,110.00001
0.3033179,-0.008462457,0.79510427,78.69696,187.18182,146.06061
0.10741145,-0.03313168,0.27304736,100.51514,189.15152,135.0
-0.015304965,-0.058388088,0.32553843,29.969704,72.303024,187.1212
0.2605837,-0.04457531,0.5530152,13.333334,138.15152,212.18182
0.057946604,-0.057605915,1.0905752,53.0,42.0,135.0
-0.3814102,0.024853086,0.68615097,250.54546,227.81816,30.48486
-0.21910813,-0.048672054,1.6464256,53.0,42.0,135.0
0.041585248,-0.059176262,0.23851395,35.727272,64.72727,174.09091
-0.15644658,-0.054789145,0.21527003,146.57574,189.75757,115.0
0.11446457,-0.06234225,0.24773163,53.0,42.0,135.0
0.35200703,0.007001019,0.6136473,251.90909,207.36362,45.03032
-0.27282637,-0.026955022,0.76371396,251.0,220.99998,35.33334
0.045491718,-0.05971625,0.3573082,8.333334,152.24242,208.09091
0.099179134,-0.062334675,0.26584157,78.69696,187.18182,146.06061
-0.12320703,-0.055731956,0.26171917,68.393936,185.36363,152.12122
0.1045768,0.0054858085,0.46035168,146.57574,189.75757,115.0
-0.40124977,-0.049359147,0.57955545,11.666664,163.0,198.0
0.28901333,-0.037233002,0.43787274,68.393936,185.36363,152.12122
-0.018590197,-0.059125897,0.50776154,158.09088,189.90909,110.00001
0.012983424,-0.05770532,0.21131702,17.0,114.00001,217.66667
-0.22610742,-0.01044741,0.58251494,11.666664,163.0,198.0
0.1031842,-0.021019325,0.30320877,53.0,42.0,135.0
-0.10632416,-0.05891784,0.21435419,13.787882,166.18182,193.90909
-0.021640304,-0.058790907,0.31293818,53.0,42.0,135.0
0.12365022,-0.039957162,0.25974852,68.393936,185.36363,152.12122
-0.08379589,-0.04217014,0.27495995,195.90907,187.42424,94.121216
0.1468095,-0.061687585,0.2268731,89.0,189.0,140.0
-0.1178111,-0.047247093,1.1101695,53.0,42.0,135.0
0.09717502,-0.06274586,0.4155207,27.181816,178.09091,176.36363
-0.4008962,0.0072356127,0.5533659,158.09088,189.90909,110.00001
-0.0053126505,-0.058887236,0.4410444,16.545454,109.0,218.42424
0.26514012,-0.033268377,0.4347246,177.72723,188.93939,101.69698
-0.029456899,-0.058961157,0.28296953,58.09092,183.54546,158.18181
0.35779074,-0.0103019625,0.42861825,223.18181,185.15152,82.757576
0.06341781,-0.06084794,0.630241,9.999999,147.54546,209.45454
0.12775257,-0.06385117,0.51744,78.69696,187.18182,146.06061
0.21599975,-0.057977427,0.3300193,112.03028,189.30302,130.00002
0.1192719,-0.011793829,0.308085,53.0,42.0,135.0
-0.03946418,-0.05888455,0.2519062,8.333334,152.24242,208.09091
-0.03313665,-0.05875505,0.5885297,27.181816,178.09091,176.36363
-0.22696038,-0.01417753,0.5814499,249.63637,241.45451,20.787899
-0.40501148,-0.04104653,0.52597314,53.0,42.0,135.0
-0.40259218,0.024135398,0.54943824,177.72723,188.93939,101.69698
-0.052304633,-0.058641512,0.25855678,9.999999,147.54546,209.45454
0.005327586,-0.058575843,0.25156617,13.787882,166.18182,193.90909
-0.36757833,0.005016592,0.7150628,53.0,42.0,135.0
0.10054769,-0.043610055,0.52426076,15.181818,94.0,220.69698
-0.21559897,0.022085376,0.49225464,58.09092,183.54546,158.18181
-0.299112,0.01822253,0.90222436,16.545454,109.0,218.42424
0.28397387,-0.012620863,0.37982598,255.0,255.0,0.0
0.37680122,0.021676267,0.7686909,186.81815,188.18182,97.90911
0.05766011,-0.060231034,0.32656226,13.333334,138.15152,212.18182
-0.17552671,-0.052491974,0.21787214,158.09088,189.90909,110.00001
0.20758554,-0.05804956,0.27772802,78.69696,187.18182,146.06061
-0.23815535,-0.03940867,1.1148577,177.72723,188.93939,101.69698
0.016872229,-0.05796274,0.2117044,17.454546,119.0,216.90909
-0.40517458,-0.025343806,0.61132723,47.787857,181.72726,164.24243
-0.3676858,-0.028852908,0.69252694,15.909092,169.36363,189.81818
-0.08428407,-0.028168427,0.26951644,68.393936,185.36363,152.12122
-0.042936865,-0.05906008,0.28236392,47.787857,181.72726,164.24243
0.09898328,-0.050450806,0.2900935,18.030302,172.54546,185.72728
0.057446145,-0.06124298,0.5386775,8.333334,152.24242,208.09091
-0.10640878,-0.0075968658,0.41898555,53.0,42.0,135.0
0.061401468,-0.060827374,0.6303115,13.787882,166.18182,193.90909
-0.06970444,-0.059602473,0.41208267,27.181816,178.09091,176.36363
0.3049448,-0.018896496,0.7660919,9.54545,159.81818,202.09091
0.13299717,-0.058341585,1.200186,53.0,42.0,135.0
-0.33045128,-0.010427643,0.6996269,100.51514,189.15152,135.0
-0.08043516,-0.059159655,0.25532535,9.54545,159.81818,202.09091
0.064925954,-0.060145084,0.22637469,18.030302,172.54546,185.72728
-0.22500508,0.023366176,0.56539196,177.72723,188.93939,101.69698
-0.09056371,-0.05704092,1.3727912,53.0,42.0,135.0
-0.3999704,0.015199919,0.6129903,146.57574,189.75757,115.0
-0.08595392,-0.05915768,0.25394434,16.545454,109.0,218.42424
-0.4031784,0.033248354,0.63270676,100.51514,189.15152,135.0
-0.24129649,-0.047254924,0.39596835,195.90907,187.42424,94.121216
0.105709,-0.062723,0.63826215,9.54545,159.81818,202.09091
-0.093602605,-0.029701471,0.25297675,146.57574,189.75757,115.0
-0.32138517,-0.049798634,0.40887126,177.72723,188.93939,101.69698
0.10509323,-0.027969506,0.29262936,47.787857,181.72726,164.24243
0.22588,-0.053228237,0.37001288,214.09088,185.90909,86.54547
-0.39640525,-0.048867796,0.63935035,9.54545,159.81818,202.09091
0.18528588,-0.0592831,0.26596445,27.181816,178.09091,176.36363
0.10641034,-0.030690009,0.28078502,11.666664,142.8485,210.81818
-0.10204209,-0.024862673,0.25214088,89.0,189.0,140.0
-0.020366227,-0.05843973,0.3389803,17.0,114.00001,217.66667
0.08532022,-0.061171312,0.2904027,27.181816,178.09091,176.36363
0.40629163,0.028404817,1.7435704,53.0,42.0,135.0
0.10595656,0.0054789954,0.45960897,177.72723,188.93939,101.69698
0.30907902,-0.028439652,0.5646929,47.787857,181.72726,164.24243
-0.08348166,-0.03941502,0.2581489,17.0,114.00001,217.66667
