x,y,z,r,g,b
0.19420286,-0.0056473482,0.44352314,10.862068,161.7931,199.55173
-0.1943055,0.007961946,0.2526368,154.51726,189.86208,111.55172
0.095308214,-0.07077802,0.29621494,128.31035,189.51724,122.93104
-0.12830055,-0.07665311,0.4191523,115.20691,189.34483,128.62068
0.18178621,-0.021765824,0.25366852,128.31035,189.51724,122.93104
-0.26500055,0.004781653,0.767835,128.31035,189.51724,122.93104
0.18330294,0.0053997813,0.2551736,53.0,42.0,135.0
-0.14280128,-0.07536772,0.52242374,154.51726,189.86208,111.55172
-0.13227792,-0.014768061,1.0574467,226.86206,186.44827,79.51724
-0.18869922,-0.00869483,0.35630986,198.10344,187.24138,93.206894
-0.14644162,-0.0631733,0.7036482,42.103462,180.72414,167.5862
0.1803967,-0.02277947,0.3372434,65.55175,184.86208,153.79309
-0.11064143,-0.0779608,1.0451696,154.51726,189.86208,111.55172
0.18300286,-0.02318686,0.24642345,53.0,42.0,135.0
0.17922413,-0.026388753,0.32476798,236.17242,193.68965,67.10345
0.18181743,0.013284016,0.25431755,42.103462,180.72414,167.5862
-0.20023651,0.00055427727,0.28104636,16.655172,110.206894,218.24138
-0.19463833,-0.061838873,0.24530052,167.06897,189.82759,106.13793
-0.1651989,-0.05226058,0.85005856,42.103462,180.72414,167.5862
-0.1816039,-0.050498325,0.27131394,15.344828,132.48276,213.82759
-0.081355564,-0.07796253,0.36168668,187.75864,188.10345,97.517235
0.0959171,-0.07549713,0.5231574,154.51726,189.86208,111.55172
-0.03604472,-0.07768044,0.29096588,115.20691,189.34483,128.62068
-0.04662434,-0.07787091,0.2898848,115.20691,189.34483,128.62068
0.18194808,0.02045959,0.33787528,42.103462,180.72414,167.5862
-0.13095395,-0.032054566,0.2823736,115.20691,189.34483,128.62068
-0.11494872,-0.050409876,0.32579902,53.0,42.0,135.0
-0.0623363,-0.07766067,0.36477712,141.41382,189.68965,117.24136
-0.1869626,0.0138023505,0.370286,53.0,42.0,135.0
0.03526792,-0.07520373,0.3779728,89.0,189.0,140.0
-0.13541068,-0.041795723,0.7206768,177.41382,188.96552,101.827576
-0.13548413,-0.05372715,0.2594314,16.13793,104.51723,219.10345
-0.11630815,-0.05838588,0.38481158,53.0,42.0,135.0
0.15006611,-0.06540381,0.34877887,89.0,189.0,140.0
0.18466935,0.011815266,0.25301614,115.20691,189.34483,128.62068
-0.041827235,-0.07730585,0.7657736,102.10348,189.17241,134.31033
0.1845954,0.0032661664,0.2134549,42.103462,180.72414,167.5862
0.06508117,-0.074122354,0.393394,11.551722,143.17242,210.72414
-0.19493823,-0.036465317,0.253519,20.517246,176.27586,180.93103
0.18154904,-0.009308847,0.27673578,16.655172,110.206894,218.24138
-0.23627631,-0.06716059,0.5841668,177.41382,188.96552,101.827576
0.18354179,-0.02365291,0.25070092,53.0,42.0,135.0
-0.1174722,-0.053502835,0.30363965,42.103462,180.72414,167.5862
0.10977997,-0.06840645,0.43985224,128.31035,189.51724,122.93104
0.09725982,-0.076862015,0.6024686,218.7931,185.51724,84.586205
0.20246227,-0.010250206,0.5285115,154.51726,189.86208,111.55172
-0.15085855,-0.050145403,0.25889584,53.0,42.0,135.0
-0.18856017,-0.04174019,0.35832295,226.86206,186.44827,79.51724
