label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.1367714604145283,0.044863534170570894,0.05234078629070013,0.38138165305302485,0.0535869979565266,1.8257046592422,-4.347251
 ,Magenta,0.13832923035926026,0.04673284809434468,0.05327544682755293,0.28061134342288235,0.05414266205758037,0.8865405233367996,-4.546639
 ,Magenta,0.11122417488957444,0.04673284809434468,0.05078302707086592,0.40918853867988986,0.053564768818508995,0.97337798963388,-1.242049
 ,Magenta,0.1202591933794697,0.049536818980005365,0.0535869979565266,-0.1780534650394245,0.05752438675864201,1.123309543050603,-4.5403852
 ,Magenta,0.10935486096580065,0.047355950352292,0.04673284809434468,-0.487719671788157,0.05913026144463559,1.0027890339631025,-1.3926787
 ,Magenta,0.09969674021795805,0.05015992123795269,0.0517176804577869,0.10642580559797561,0.05485408742325734,0.7393197664692701,-1.407031
 ,Magenta,0.12680179568764388,0.04610974226143145,0.047979052610239326,-0.2516455110480117,0.057218852297291956,0.8102027033125724,-4.6043344
 ,Magenta,0.12275161671112263,0.04984837010897902,0.05234078629070013,-0.0240231417095551,0.05490113397461013,0.42798539482855835,-4.5292573
 ,Magenta,0.13459060251171268,0.05514475717636082,0.0526523409946397,0.21734025259118958,0.05546531006949149,1.2736196424574207,-1.4009805
 ,Magenta,0.1034353609155738,0.03925558882428362,0.045486640003484125,-0.27833660691531564,0.05801991635815282,1.0741278504590273,-4.4967365
 ,Magenta,0.11278193053444274,0.056079414138247706,0.05202923516172647,0.7427172996695781,0.05107331787758312,0.7878140932157316,-1.3740582
 ,Magenta,0.12773644907456486,0.04392887363371809,0.0526523409946397,0.8249030775262758,0.05173999896995221,1.2722158534442896,-1.3747513
 ,Magenta,0.13490215364068633,0.04984837010897902,0.0517176804577869,0.07001832418845613,0.05552556611987534,0.9249613969461278,-4.467631
 ,Magenta,0.12430937235599095,0.045486640003484125,0.05421010378943983,0.15819547321000052,0.05374832901803488,0.4128591420761349,-4.1272707
 ,Magenta,0.1053046819892794,0.04424042476269175,0.05234078629070013,-0.5478975591173807,0.059723409063237545,1.0957240765122325,-4.596859
