x,y,z,r,g,b
0.11504256,-0.023915138,0.16392237,13.243242,138.40541,212.10811
0.5541599,-0.027261479,1.0234439,19.86486,175.29729,182.1892
-0.14912274,-0.04219948,0.5685706,17.702703,125.83784,215.75676
-0.25077644,-0.04110134,0.3562387,12.297298,163.94595,196.78378
-0.3985535,-0.039734714,0.35208187,33.864857,179.27026,172.43243
0.0408734,0.0031629463,0.17753276,53.0,42.0,135.0
0.0049866065,-0.04238676,0.18101057,17.972971,172.45946,185.83784
0.1557052,-0.04402123,0.78304577,15.243242,94.67567,220.59459
0.12561457,-0.03153408,0.16126415,53.0,42.0,135.0
-0.47950658,-0.041080043,0.62893593,53.0,42.0,135.0
0.044085383,-0.04285082,0.34436265,24.675674,177.64865,177.83784
-0.045497626,-0.04250371,0.17789328,43.05404,180.89189,167.02704
-0.5770694,-0.03456703,0.94276875,53.0,42.0,135.0
-0.08587282,-0.04192877,0.22098371,13.243242,138.40541,212.10811
0.26091945,-0.04400771,0.743966,15.648649,99.13513,219.91891
0.10267096,-0.043479364,0.3004353,17.675674,121.43243,216.54054
-0.5789278,-0.04485871,0.8730706,15.243242,94.67567,220.59459
-0.2260179,-0.04150873,0.20895438,24.675674,177.64865,177.83784
-0.40116546,-0.006029911,0.5783442,16.216217,130.02702,214.54054
0.08998096,-0.0105983745,0.18589336,53.0,42.0,135.0
-0.17952804,-0.031046573,0.52213305,53.0,42.0,135.0
0.045784965,-0.043451697,0.3984956,10.270271,146.78378,209.67567
0.09098512,-0.021877661,0.1741942,16.081085,169.62163,189.48648
-0.35340437,-0.040880207,0.5383253,14.189185,166.78378,193.13515
0.27920178,-0.043604687,0.49369037,43.05404,180.89189,167.02704
-0.012801774,-0.03604473,0.39086714,53.0,42.0,135.0
0.115732476,-0.02177665,0.17685863,10.270271,146.78378,209.67567
-0.03862215,-0.042156328,0.18427387,10.405407,161.10811,200.43243
0.09387834,-0.01348719,0.21586291,53.0,42.0,135.0
-0.1440268,-0.041502733,0.21885541,8.513516,158.27028,204.08107
0.0851708,-0.016638137,0.22143729,53.0,42.0,135.0
-0.32886472,-0.040371876,0.60852385,8.513516,158.27028,204.08107
-0.5402341,-0.039026838,1.0656052,16.864864,112.51352,217.89189
-0.29946527,-0.040840253,0.35648054,177.97296,188.91891,101.5946
-0.11205617,-0.021007722,0.75832045,10.405407,161.10811,200.43243
