x,y,z,r,g,b
0.0832583,-0.020045292,0.16745725,15.909088,169.36363,189.81819
0.21499036,-0.048162304,0.3364372,58.090897,183.54546,158.18182
0.051441036,-0.04625684,0.19683631,123.54547,189.45454,124.99999
-0.16444406,-0.037128903,0.6173408,175.90909,189.09091,102.454544
0.0061981017,-0.047592662,0.6883186,53.0,42.0,135.0
-0.14000048,-0.036602102,0.23601544,219.54546,185.45454,84.27273
0.25951877,-0.049995538,0.4325007,8.272732,157.9091,204.54544
-0.020530604,-0.047140498,0.22594538,15.909088,169.36363,189.81819
-0.041660197,-0.046877466,0.20629832,15.909088,169.36363,189.81819
-0.057563115,-0.04258954,0.21075396,249.81818,238.72725,22.727291
-0.17753579,-0.011989873,0.8653134,219.54546,185.45454,84.27273
-0.110953584,-0.037305076,0.22903438,227.45454,186.90909,78.72728
-0.18229118,0.0001453979,1.3088558,53.0,42.0,135.0
0.3714618,-0.053038303,0.57086456,33.363647,179.18182,172.72726
-0.17087643,-0.0054896446,0.450523,249.81818,238.72725,22.727291
0.39742362,0.02051464,0.84114915,8.272732,157.9091,204.54544
-0.32933265,-0.03496517,0.6113099,58.090897,183.54546,158.18182
0.5133757,0.014751454,0.6813637,53.0,42.0,135.0
0.113657944,-0.034558438,0.6020462,53.0,42.0,135.0
0.44273558,-0.03946477,0.567657,237.27274,194.54546,65.63636
0.0067169135,-0.04622757,0.1823398,13.363636,165.54546,194.72728
-0.19636951,-0.033918917,0.24483182,237.27274,194.54546,65.63636
0.0938938,-0.04785313,0.35533947,18.45454,173.18181,184.9091
-0.16635214,-0.03162243,0.4541138,249.81818,238.72725,22.727291
-0.083151944,-0.038983084,0.16876441,251.45454,214.1818,40.18184
-0.040374875,-0.047558058,1.128055,53.0,42.0,135.0
0.0016387942,-0.04634695,0.18305473,20.999996,177.0,180.0
-0.12376183,-0.03746983,0.2630219,247.0909,202.18181,52.545464
-0.07323997,-0.0328906,0.18830971,252.81818,253.54546,5.0909214
0.38424867,-0.024620539,1.112557,8.000001,153.18182,207.81818
0.44932076,0.018304098,0.6675626,58.090897,183.54546,158.18182
-0.0739958,-0.042113017,0.82324994,95.90909,189.09091,137.0
0.010046006,-0.046826914,0.20727667,15.818181,100.99999,219.63637
0.4686072,0.023393955,0.6547629,123.54547,189.45454,124.99999
-0.13970087,-0.037667673,0.17662834,219.54546,185.45454,84.27273
0.17501129,-0.04765362,0.37569526,10.818184,161.72728,199.63635
-0.034799468,-0.04798084,0.41051772,10.818184,161.72728,199.63635
-0.05206235,-0.044610597,0.17944583,137.36363,189.63637,119.0
-0.3090263,-0.039426286,1.3475641,53.0,42.0,135.0
-0.16367579,-0.03663523,0.24991544,208.63637,186.36363,88.81818
0.11157518,-0.047261532,0.22015344,53.0,42.0,135.0
0.11563687,-0.04761191,0.36572137,109.72725,189.27272,131.00002
0.42162165,-0.047772247,0.581278,186.81818,188.18182,97.909096
-0.1922963,-0.036022097,0.37065384,208.63637,186.36363,88.81818
-0.07168579,-0.025273832,0.09686999,232.36365,190.72728,72.18181
0.060640626,-0.003057619,0.22289446,53.0,42.0,135.0
0.11637095,-0.047310628,0.25696054,8.000001,153.18182,207.81818
-0.061760694,-0.043522418,0.6051856,123.54547,189.45454,124.99999
-0.16950162,0.009727611,0.45046163,251.45454,214.1818,40.18184
-0.17224748,0.021427324,0.45055565,250.36363,230.54544,28.545467
0.23832306,-0.03707681,1.1318443,53.0,42.0,135.0
0.54921377,-0.006510259,0.6730105,8.272732,157.9091,204.54544
-0.20198941,-0.032638054,0.28371972,227.45454,186.90909,78.72728
-0.30990297,-0.03611712,0.9130662,58.090897,183.54546,158.18182
-0.33761105,-0.0013018125,1.0393769,12.000004,141.90909,211.09091
-0.17541844,-0.035357375,0.26888114,247.0909,202.18181,52.545464
0.05813436,-0.047287926,0.19221841,17.454546,119.0,216.90909
-0.16612306,-0.03620854,0.21948639,208.63637,186.36363,88.81818
-0.18243675,-0.0377881,0.36597478,165.00002,190.0,106.99999
-0.14833318,-0.03673849,0.44755304,249.27272,246.90909,16.909096
0.38903588,-0.046142664,0.9466763,82.81819,187.90909,143.63635
-0.08177013,-0.021175515,0.905567,53.0,42.0,135.0
0.23190887,-0.048291516,0.28418225,109.72725,189.27272,131.00002
0.046838656,-0.045934927,0.18124963,16.0,130.63637,214.36363
-0.14675574,-0.03981086,0.37032142,197.7273,187.27272,93.36363
-0.0975537,0.01589234,0.38719377,53.0,42.0,135.0
-0.10621196,-0.038345292,0.1732906,197.7273,187.27272,93.36363
-0.020683171,-0.04641574,0.18315914,18.454536,87.45456,213.18184
0.15110064,-0.047387775,0.31107405,16.0,130.63637,214.36363
0.06461632,-0.04730862,0.20612562,109.72725,189.27272,131.00002
0.48414248,0.018317703,0.65482384,109.72725,189.27272,131.00002
