x,y,z,r,g,b
-0.029112156,-0.08980784,0.6468637,121.20339,189.42372,126.01695
0.026743352,0.042470485,1.2420923,255.0,255.0,0.0
-0.1360908,-0.08957854,0.31560278,181.27122,188.64406,100.22032
0.15638816,-0.024800362,0.43859285,181.27122,188.64406,100.22032
-0.20056447,0.004165699,0.27510387,14.830504,167.74576,191.89832
-0.115056045,-0.08803138,0.52567893,83.237305,187.98305,143.38983
-0.14340228,-0.024179881,0.12923361,221.94917,185.25424,83.27118
-0.19643275,-0.091225244,2.1126382,48.66102,181.88136,163.7288
-0.17769901,-0.014031229,0.24717297,12.457628,164.18645,196.47458
-0.46120283,-0.09177514,1.9020119,53.0,42.0,135.0
0.067505464,0.017954003,0.2706187,13.898307,136.55931,212.64407
-0.1321584,-0.03706302,0.14758317,146.96614,189.76271,114.83049
-0.17400098,-0.022996534,0.41582918,48.66102,181.88136,163.7288
-0.25976786,0.025152795,0.57229507,146.96614,189.76271,114.83049
-0.16061726,-0.02402419,0.22727717,16.576271,109.33899,218.37288
-0.12298778,-0.05182275,0.21580139,171.10172,189.49152,104.45762
-0.025047388,-0.08856798,0.34839424,108.32206,189.25424,131.61015
-0.18152407,-0.006760499,0.21933845,10.169491,147.0678,209.59322
0.12306837,0.024288332,0.42089254,17.203394,171.30508,187.32202
-0.19301647,-0.0016762144,0.2621943,13.898307,136.55931,212.64407
-0.20733741,0.013459074,0.23816429,121.20339,189.42372,126.01695
-0.1289224,-0.03998813,0.14634097,171.10172,189.49152,104.45762
-0.22531375,0.022477236,0.32622698,37.1356,179.84746,170.50847
0.10681004,0.011842885,0.2705286,53.0,42.0,135.0
-0.673854,-0.071974054,2.7490408,53.0,42.0,135.0
0.02573218,-0.06294298,0.77646446,159.84747,189.9322,109.23728
0.03466622,-0.09070321,0.33922166,19.576279,174.86441,182.74574
0.065270826,0.020032179,0.31908128,171.10172,189.49152,104.45762
-0.14894235,-0.046939384,0.38880327,121.20339,189.42372,126.01695
0.018464774,-0.0889544,0.34900957,121.20339,189.42372,126.01695
-0.1552641,-0.020163769,0.14463173,249.05084,250.23727,14.542381
