label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.11330842939608764,0.038864243977949416,0.04652761874116503,-0.5222040806653072,-0.053096223816686244,0.8681505841912521,-1.65
 ,Magenta,0.11248736110263542,0.04160116330319347,0.046801310347423304,-0.5963746038411388,-0.052822532210427965,0.8651400091490241,-1.64
 ,Magenta,0.1004449173766261,0.04214854651571002,0.0446117742346958,0.17762601559468577,-0.0341968144836687,1.3019522042565876,-1.38
 ,Magenta,0.12069810929038367,0.04543284905347063,0.04707500195368158,0.10455029147050023,-0.030884019124728716,0.9089306661503481,-1.58
 ,Magenta,0.09551846193865454,0.038043169159174585,0.041327471696935195,0.5254884060416969,-0.021099622504866713,0.8027382446182662,-3.04
 ,Magenta,0.12671933767871094,0.03995901366564382,0.04488546584095408,0.46691831094790953,-0.024535673051268515,1.0758827678288647,-2.96
 ,Magenta,0.08867616525687505,0.038316860765432864,0.041874854909451746,0.058022672729335194,-0.034443582608835455,0.7679793649462069,-1.52
 ,Magenta,0.11193997789011886,0.03776947755291631,0.04762238516619813,-0.18556309175214358,-0.044698211920657704,1.0531662927308791,-2.4
 ,Magenta,0.12097180742196456,0.04050639687816037,0.05118037931021701,-0.08949724007564988,-0.03784330831559445,0.7816639583097659,1.59
 ,Magenta,0.10126599219540092,0.046801310347423304,0.0457065406597289,0.22524839423556128,-0.02429461132072477,0.6691766363590661,-3.1
 ,Magenta,0.09880276121375384,0.038590552371691136,0.04488546584095408,-0.13219316980387644,-0.03605106320735475,0.370031417079254,-2.5
 ,Magenta,0.09880276121375384,0.04160116330319347,0.0457065406597289,0.0,-0.0366296505125954,0.9847433259130843,-1.57
 ,Magenta,0.09086569810694126,0.0424222381219683,0.0446117742346958,0.0024632269033204542,-0.028422987176801418,0.19240538843392305,-1.57
 ,Magenta,0.10263445022669229,0.0424222381219683,0.041327471696935195,-0.09880276121375384,-0.03526367536655738,0.5870690761777123,1.59
 ,Magenta,0.12671933767871094,0.03968532205938555,0.04515915744721235,-0.26958649970262794,-0.04461557849777781,0.8881301301760097,1.62
 ,Magenta,0.09716061157620419,0.038316860765432864,0.043790699415920974,-0.11768750814686525,-0.04392524178016855,1.2078022395011603,-2.47
