label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.10839346279436772,0.04529410192380933,0.048730199696637756,-0.05842963676937018,0.05529003702206446,0.6338200420243159,-4.6351123
 ,Magenta,0.12338737974632287,0.052791056823643795,0.04935495189852915,0.15612126242406466,0.055864941365099736,1.0182651538120318,-1.5478638
 ,Magenta,0.10839346279436772,0.04466934972191794,0.05060444199773948,-0.0499863950641855,0.06566484660245687,1.1384782631035657,-2.323878
 ,Magenta,0.13119668929024433,0.049042579373726566,0.052166304621752396,-0.13639402681793772,0.07174326711811588,1.4028560578021902,-5.6101065
 ,Magenta,0.14119263869307191,0.04654359202301967,0.052166304621752396,-0.12455456133563776,0.06185145500274724,0.38262763003010825,-4.8278913
 ,Magenta,0.11214194024428495,0.04529410192380933,0.04966732442333173,-0.03200462484565078,0.06343773195579458,0.9789469193478216,-4.645867
 ,Magenta,0.10308311914429447,0.05122918704734465,0.052791056823643795,0.12512933336137785,0.05157691689910831,0.41050192044034806,-1.5241268
 ,Magenta,0.10308311914429447,0.05122918704734465,0.052791056823643795,0.17664254484706604,0.05646849061447244,1.1778414711435683,-1.571138
 ,Magenta,0.13838127524141933,0.05466529197245929,0.057476651847968775,0.1459815806772278,0.04887548408675819,0.21260010597285006,-1.1482909
 ,Magenta,0.1196388951441194,0.06403648559725236,0.04685596454782225,0.2093754977275984,0.052045799327263935,0.8474037303990447,-1.3377726
 ,Magenta,0.129947199191034,0.04466934972191794,0.056539527121274795,-0.5739541475055008,0.0858712567766195,0.9328042022393722,-4.6447787
 ,Magenta,0.10964296004586428,0.04623121949821708,0.042482742048299854,0.47708850362568245,0.04446683631355556,1.250677035414207,-2.0955741
 ,Magenta,0.09995939389626862,0.0502920694729369,0.051853932096949815,0.05545368490707163,0.05638361800996478,0.6134000359742828,-1.4798414
