label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.0818609873408237,0.03451688482875528,0.031718218642792416,0.2788407416439214,0.05970488050242104,1.349432157195633,-1.6362323
 ,Magenta,0.1007519939059429,0.0412803276443622,0.039414552055600266,0.07315853965922534,0.049878827141912996,0.6296642231547674,-1.454332
 ,Magenta,0.1007519939059429,0.040114217200681,0.03871488130487961,-0.016874919945856156,0.050648700124300804,0.6429413382876068,-4.609426
 ,Magenta,0.08722509706344919,0.034983327324535775,0.035916215118916746,-0.16238987283117004,0.04580238336203735,0.34752350855155617,-4.630314
 ,Magenta,0.08512609882538703,0.03241788378787315,0.03754877366401837,0.21776953685924855,0.05410067561594076,0.8923237021533181,-0.6406312
 ,Magenta,0.0879247650113499,0.03731555101471814,0.03731555101471814,-0.03387605087474307,0.05438319426278807,0.8321802083545506,-4.5338707
 ,Magenta,0.08675865176484873,0.03265110643717338,0.034983327324535775,0.24879493764613508,0.041854942173877745,0.26444043564952724,-0.95507646
 ,Magenta,0.09072343119731276,0.0382484388090991,0.0382484388090991,0.08988737242426786,0.04216732486745375,0.23343189662755104,-1.4724312
 ,Magenta,0.08839121030995035,0.035916215118916746,0.03918132660348007,-0.05444980047643993,0.043154122101044426,0.24184475134471003,-4.5846367
 ,Magenta,0.10611609802292846,0.040114217200681,0.03568299527243648,0.04784533641207635,0.0610327669116708,1.2024433091992146,-4.2734165
 ,Magenta,0.0993526580101415,0.03918132660348007,0.03241788378787315,0.625924274728628,0.049022218092883624,0.749496032789962,-3.0773897
