label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.1076803273807903,0.04499610332835597,0.04840959745461251,-0.09806047289914736,-0.032428223793662427,0.6246699947937837,1.59
 ,Magenta,0.10395650820813593,0.04468578568051446,0.04903023644957368,-0.1275406790383155,-0.04195569620178242,0.9430562122185321,1.65
 ,Magenta,0.1269200437426325,0.04282387609418728,0.0539953225143159,-0.2082233414626697,-0.0473203523985646,1.0954223178812805,-2.4
 ,Magenta,0.1297128951746497,0.04592705627188048,0.057719137987692105,0.13902243940700745,-0.03278193027505819,1.3775013335157913,0.06
 ,Magenta,0.10488746855021676,0.046547691567563484,0.047478644511088,-0.1086112803243148,-0.03674999058903635,0.4096196798757136,1.54
 ,Magenta,0.11667954656675023,0.05244373427510838,0.0539953225143159,-0.6557017891721594,-0.06171926734405085,1.1124897811140069,-1.57
 ,Magenta,0.13964307470269047,0.050271507040939696,0.050581824688781196,-0.012412717936314172,-0.03334778665972819,0.8043441126550351,-1.57
 ,Magenta,0.11295573479265218,0.04282387609418728,0.0443754643333948,-0.06858026675997922,-0.035828463406266914,0.2442202182065094,1.55
 ,Magenta,0.12940258492536452,0.04685800921540499,0.0508921423366227,0.7149725708882314,-0.007124402818127858,1.2834750344299215,0.01
 ,Magenta,0.1281613143339985,0.0539953225143159,0.050271507040939696,0.09061284195239494,-0.02629423611622433,0.6820788262314689,-1.57
 ,Magenta,0.12288590692213662,0.04251355844634578,0.048099279806771006,-0.14491848211455235,-0.04292029038090608,0.8102401701596926,-2.42
 ,Magenta,0.1213343186829291,0.0443754643333948,0.048099279806771006,0.44375466552961695,-0.018866028229457994,1.1180755135722666,-1.2
 ,Magenta,0.1151279583275427,0.043754829037711794,0.04996118939309819,0.13157480106169872,-0.02846627653684587,0.49743968519320403,-1.57
 ,Magenta,0.11109382150704683,0.04530642097619747,0.048719918801732175,0.1079906450286318,-0.027349810342447798,0.29014728927550254,-1.37
