label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.11045424154853799,0.05176512751695529,0.05440283818164246,0.14301248254644883,-0.028520274423164814,0.17400433308113236,-1.4020529
 ,Magenta,0.13023709541475018,0.047149125893399944,0.05605141132724834,-0.0856608550529543,-0.031157989068028382,0.38761030692725945,-4.550687
 ,Magenta,0.10682739336476954,0.049786840538263516,0.05275426901621298,0.1832443285224612,-0.029179704079424804,0.5473501017167512,-1.4569439
 ,Magenta,0.135182806891215,0.04780855753974814,0.057370266659591926,0.2136380063058221,-0.029509417912510702,0.7309069218490006,-1.40563
 ,Magenta,0.12496166612502302,0.0507759820375212,0.05539197968090014,-0.026293379656048565,-0.03264170330700312,0.7791014450549447,-4.516921
 ,Magenta,0.11045424154853799,0.04912741287209172,0.05011655437134941,0.00417018703982474,-0.03280656022354606,0.958702288256271,-4.508836
 ,Magenta,0.1440850923250634,0.050446268204435304,0.05440283818164246,0.24316047123658335,-0.03247684639046017,0.9451165770105927,-1.4181805
 ,Magenta,0.11474053331918385,0.054073124348556566,0.04780855753974814,0.12339554631379114,-0.03231198748382902,1.4152252739087348,-4.276214
 ,Magenta,0.1355125247044773,0.05704055282650603,0.05275426901621298,-0.2852516964212342,-0.02709073237512932,0.9150072748709059,-4.675385
 ,Magenta,0.1285885302294971,0.05539197968090014,0.053743410515470665,-0.1762368617879477,-0.028338071897855602,0.9601322223516823,-4.894719
 ,Magenta,0.12990738556184067,0.049786840538263516,0.05440283818164246,-0.27909742030056556,-0.031108967225355215,1.2946761109481113,-4.725509
 ,Magenta,0.14210680136619522,0.04846798520591993,0.05506226584781425,-0.6538777081948125,-0.030692652714082922,1.5281252383329629,-4.637506
 ,Magenta,0.12562109379119482,0.04912741287209172,0.05275426901621298,0.08802805700855698,-0.03176399679660119,0.3184597091773621,-1.5903157
 ,Magenta,0.12463195627211353,0.053083982849298876,0.05341369668238477,0.07578916581463295,-0.03021821369670276,0.8059668715844036,-1.5562406
 ,Magenta,0.12891824008240657,0.047149125893399944,0.0511056958706071,0.0017626078115556632,-0.03346456696674182,1.3563571275623483,-1.5687006
 ,Magenta,0.11605938865152743,0.0507759820375212,0.05275426901621298,0.06808042383924172,-0.031152150149244513,0.6076415591450137,-1.6084249
 ,Magenta,0.14804165832209415,0.05506226584781425,0.05539197968090014,-0.40194610629722743,-0.028417605772837664,1.6780019967876345,-4.708294
