x,y,z,r,g,b
0.38174206,-0.00055598235,0.6265982,37.484837,179.90909,170.30304
0.15221974,-0.07087724,0.27085587,47.787857,181.72726,164.24243
0.090972275,-0.0723319,0.42182985,8.333334,152.24242,208.09091
0.37616786,-0.020183325,0.66967314,68.393936,185.36363,152.12122
0.25054032,-0.04185019,0.45437106,14.999999,133.45454,213.54546
-0.16950579,-0.06480413,0.2736421,135.06061,189.60606,120.0
-0.20807868,-0.06346204,0.28509128,17.454546,119.0,216.90909
0.11533593,-0.034969155,0.32213688,53.0,42.0,135.0
0.21339875,-0.066551454,0.43874124,18.030302,172.54546,185.72728
-0.52681136,0.028470783,0.6638456,135.06061,189.60606,120.0
0.3680216,-0.015291113,0.52984333,177.72723,188.93939,101.69698
-0.07949544,-0.05330848,2.0147312,53.0,42.0,135.0
-0.23817143,-0.057422616,0.3144114,146.57574,189.75757,115.0
-0.12305869,-0.066230685,0.96395624,16.09091,104.0,219.18182
-0.009459072,-0.068067975,0.43673563,9.999999,147.54546,209.45454
-0.10935651,-0.06859519,0.5818055,13.787882,166.18182,193.90909
-0.048884977,-0.067370705,0.37266606,35.727272,64.72727,174.09091
0.21486,-0.058383062,0.5020538,249.63637,241.45451,20.787899
-0.20286158,-0.06355184,0.28859589,8.333334,152.24242,208.09091
0.37302545,0.032713342,2.0870535,53.0,42.0,135.0
-0.5131882,-0.051164012,0.5490396,53.0,42.0,135.0
0.087419726,-0.071947455,0.31549385,78.69696,187.18182,146.06061
0.22389604,-0.050406106,0.525503,53.0,42.0,135.0
0.12484964,-0.0020228322,0.62377036,53.0,42.0,135.0
0.18194638,-0.06973956,0.27503175,146.57574,189.75757,115.0
0.08697617,-0.068446875,0.3276256,53.0,42.0,135.0
-0.18450181,-0.019133758,0.48590976,53.0,42.0,135.0
0.028870864,-0.07124273,0.73780805,8.333334,152.24242,208.09091
-0.24956974,-0.05552206,0.29331204,214.09088,185.90909,86.54547
-0.124021634,-0.035312485,0.2918804,135.06061,189.60606,120.0
0.21236335,-0.06668065,0.4402042,135.06061,189.60606,120.0
-0.086631484,-0.06686128,0.91325027,13.333334,138.15152,212.18182
-0.14084986,-0.06731139,0.85123396,20.151512,175.72726,181.63637
-0.5233533,-0.036234085,0.6020654,249.54546,251.36363,12.727269
0.08586279,-0.07199049,0.42124838,9.54545,159.81818,202.09091
0.4092324,-0.011178235,0.92743224,135.06061,189.60606,120.0
0.2145821,-0.065711446,0.43209252,47.787857,181.72726,164.24243
0.3655787,-0.024443699,0.5540018,251.0,220.99998,35.33334
-0.14714397,-0.06909523,0.4635913,18.030302,172.54546,185.72728
-0.18851575,-0.06437482,0.2195332,89.0,189.0,140.0
0.2838902,-0.03445505,0.45820224,20.151512,175.72726,181.63637
-0.09243485,-0.068248816,0.31775936,58.09092,183.54546,158.18181
0.113550186,-0.013816094,0.36663836,53.0,42.0,135.0
0.26640242,-0.027534455,0.52872556,135.06061,189.60606,120.0
0.2714743,-0.027058741,0.92112255,78.69696,187.18182,146.06061
0.2682787,-0.03667017,0.46148202,58.09092,183.54546,158.18181
-0.5138762,-0.046171032,0.5486198,11.666664,142.8485,210.81818
0.1678469,-0.070609875,0.28805572,123.54547,189.45454,124.99999
0.2716714,-0.038928915,0.5280576,158.09088,189.90909,110.00001
-0.18993111,-0.06327395,0.27119628,78.69696,187.18182,146.06061
-0.32877973,-0.016079271,0.63708967,195.90907,187.42424,94.121216
-0.51131225,0.035697687,0.53937936,186.81815,188.18182,97.90911
0.16776197,-0.06965511,0.32270065,16.545454,109.0,218.42424
