x,y,z,r,g,b
0.0096832765,-0.05710312,0.7233151,14.411766,167.11765,192.70589
-0.039658252,-0.0570355,0.42090312,8.23529,157.85294,204.61766
0.23872006,-0.051176254,0.4563871,49.0,181.94118,163.52942
-0.95388114,-0.06888564,1.3698866,17.352943,126.823524,215.4706
-0.029171737,-0.044034123,0.7233352,53.0,42.0,135.0
-0.06138265,-0.056446895,0.25085762,58.999992,183.70589,157.64706
-0.07403613,-0.034294974,0.33469924,16.411764,107.52941,218.64706
0.012520562,-0.05532851,0.3574239,29.000004,178.41176,175.29411
0.12392714,-0.0501009,0.21857028,17.735294,122.088234,216.44118
0.12194482,-0.05576388,0.43088928,68.999985,185.47058,151.76471
-0.010164723,-0.05545203,0.2557511,68.999985,185.47058,151.76471
-0.3744087,-0.00050604856,0.4613342,15.735294,131.38235,214.14706
0.027169973,-0.05545417,0.29505226,30.647064,71.41176,185.58823
-0.19571133,-0.054204296,0.23867929,122.5294,189.44118,125.441185
-0.1497932,-0.055043895,0.22720294,38.999992,180.17647,169.41177
-0.8693981,-0.06792749,1.1497554,53.0,42.0,135.0
0.06411756,-0.052776728,0.35760808,16.852942,112.38236,217.91176
-0.14442591,-0.054811016,0.22940955,20.588238,176.38235,180.79411
0.09087554,-0.05563035,0.38213497,89.0,189.0,140.0
-0.21943757,-0.048345324,0.48793918,58.999992,183.70589,157.64706
-0.26488602,-0.04761736,0.4915077,184.41177,188.38235,98.911766
0.2922791,-0.042975433,0.5359274,7.6470604,154.17647,207.52942
0.2552143,-0.056570053,1.2208225,53.0,42.0,135.0
-0.10243967,-0.03795876,0.33743075,53.0,42.0,135.0
0.060809903,-0.038907655,0.35545284,53.0,42.0,135.0
0.010910553,-0.05449381,0.20052713,16.470587,170.20589,188.73529
0.03516774,-0.055634867,0.47844976,38.999992,180.17647,169.41177
-0.20642272,-0.026007216,1.3419088,16.470587,170.20589,188.73529
-0.27152708,-0.044091,0.57469887,89.0,189.0,140.0
-0.030082837,-0.05684662,0.39003944,38.999992,180.17647,169.41177
0.07720554,-0.055587415,0.4150403,10.294115,160.94118,200.64706
-0.045053985,-0.0559246,0.24277121,7.6470604,154.17647,207.52942
0.04549918,-0.05441604,0.19704153,20.588238,176.38235,180.79411
-0.19262859,-0.04850054,0.3640769,100.17648,189.14706,135.14705
0.64414215,-0.0028841947,0.95638895,53.0,42.0,135.0
0.16981833,-0.01177903,0.5103088,53.0,42.0,135.0
