label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.13460260090906903,0.06536836985253583,0.05517652696354724,0.034032723600581856,-0.03162985679661685,0.9516604272786137,1.4373391
 ,Magenta,0.13003385428530428,0.05271642369199981,0.051310657154826654,0.15657357416260176,-0.038658715296652234,0.17008818684810875,1.4656422
 ,Magenta,0.13987425016204758,0.052013542574594035,0.057285183222849374,-0.4809114747866397,-0.013803342021487934,0.6041452572548589,2.8092835
 ,Magenta,0.14725455567432827,0.054825079951301946,0.05693374051296569,0.053564182534017186,-0.04195533533934901,1.7622270741847055,1.2719791
 ,Magenta,0.11843623625441933,0.048850553883279225,0.051310657154826654,0.05908037371813545,-0.04282870183762606,1.2794508870416406,1.3877366
 ,Magenta,0.11808479354453565,0.049553439303046606,0.054122194531534565,0.02276689724295995,-0.03691651698922745,0.47420010045635735,-1.7236185
 ,Magenta,0.1328453959643738,0.05377075182165088,0.05869095406238413,-0.14129166319207942,-0.030267088061301753,1.0456268958700592,1.2372801
 ,Magenta,0.12862808344576954,0.05693374051296569,0.05166209986471035,-0.1988469787928818,-0.023711138695100196,0.554515485452256,-2.8959048
 ,Magenta,0.11035305392709448,0.06044816761180258,0.06185393845133733,0.6843080977177699,-0.06716696351584969,1.7261957250716315,-2.0041716
 ,Magenta,0.1296824115754206,0.054825079951301946,0.057988068642616755,-0.06863545418282961,-0.030033844131730904,0.44138819132118806,-1.7258563
 ,Magenta,0.11527325186546612,0.05060777173505928,0.055527969673430926,-0.3172453026368575,-0.025068198196568418,1.2677720060048026,-1.7467959
