label_text,color,l,h,w,x,y,z,r
 ,Magenta,0.09047913173830217,0.03825133825087664,0.04045814712628028,0.0029424106768417965,-0.02304888555349422,0.6934281485116526,-1.58
 ,Magenta,0.09709955544149064,0.03996774580352891,0.03947734448077753,0.1073979949113593,-0.017777064026360815,0.16403940030354722,-0.71
 ,Magenta,0.08238749822081469,0.03653493362124683,0.03996774580352891,0.11303761596904502,-0.020229075024651367,0.25500892167251094,-0.72
 ,Magenta,0.10028716988541947,0.03457332540721888,0.03923214381940184,0.1135280172917964,-0.019983872901764455,0.34377166631931805,-0.7
 ,Magenta,0.09611875279598789,0.033592522761716134,0.04021294646490459,-0.18095826347660435,-0.03028230798709945,1.2480725940716781,1.58
 ,Magenta,0.08876272126262746,0.03383772342309182,0.036044532298495455,-0.15913537538394365,-0.027952904627052872,0.4575448667343554,1.57
 ,Magenta,0.10028716988541947,0.03653493362124683,0.03898694315802616,0.10960479501769559,-0.019248269456126166,0.6068722156632715,-0.7
 ,Magenta,0.09930636723991672,0.034328124745843194,0.03996774580352891,0.09955156205524751,-0.01961607190970092,0.7714019939053905,-0.81
 ,Magenta,0.11009519634044697,0.04094854844903165,0.041193749110407345,-0.27609621362708947,-0.02562349542096139,1.2760254811605964,1.59
 ,Magenta,0.10298437131450713,0.03996774580352891,0.038741742496650466,-0.27487020447416616,-0.028565903357469637,1.4371224618355456,1.6
 ,Magenta,0.0723342652583666,0.036044532298495455,0.03163091454768818,-0.37687377314317055,-0.027830301373342577,1.4702245452752185,1.56
 ,Magenta,0.11450881993729914,0.04340055798581098,0.042910156663059605,-0.07503147253349916,-0.020983811113746663,0.2442200925719807,-1.53
 ,Magenta,0.09734475610286632,0.035063726729970254,0.043155357324435296,-0.12088403713306702,-0.028090064532572182,0.8856656073352691,1.59
 ,Magenta,0.10077757120817085,0.04536216619983893,0.041193749110407345,0.5575868301123543,-0.008387047320048144,1.2524862176685303,2.32
 ,Magenta,0.08287790538961097,0.03334732210034044,0.041438952694805485,-0.00956283456271916,-0.02548976714380027,0.5808809338653589,-1.54
 ,Magenta,0.1056815844356846,0.042910156663059605,0.041929354017556854,-0.19101149643905244,-0.02592836958568668,0.9354414526693868,1.63
 ,Magenta,0.11818683570397936,0.05002098168899944,0.048794978382121004,0.27315380569058123,-0.011605278962646362,0.9099405371179561,-1.52
 ,Magenta,0.08312310605098665,0.04045814712628028,0.042910156663059605,-0.3874174191204598,-0.03235358508048933,1.165439825036949,1.12
