x,y,z,r,g,b
0.3027285,0.038773336,1.1064918,8.80597,150.91045,208.47762
-0.09887398,0.041037947,0.17631952,53.477623,182.73134,160.89552
0.09514425,0.027546048,0.14459166,225.40297,185.31342,81.46271
-0.040604394,0.03937471,0.23373227,15.149254,168.22388,191.28358
0.5109731,0.03900193,0.9312242,17.820896,123.02985,216.29851
-0.1510308,0.042750496,0.43607864,53.0,42.0,135.0
-0.06837052,0.02953113,0.11327043,255.0,255.0,0.0
0.059822146,0.03936579,0.15422115,24.641788,79.31344,199.17911
0.08534177,0.036840502,0.21541665,73.77611,186.31343,148.95523
0.08007868,0.039571136,0.24838957,23.029844,177.35822,178.80597
-0.03907789,0.039785672,0.17099898,16.02985,103.32836,219.28358
-0.033875648,0.039871763,0.16647759,7.1641808,155.53731,207.13432
0.13477363,0.037481513,0.36724165,43.328335,180.94029,166.86569
0.054329935,0.03992018,0.42240793,8.80597,150.91045,208.47762
0.526012,0.032125067,0.9325871,73.77611,186.31343,148.95523
-0.062185623,0.02001969,0.119370535,140.04477,189.67165,117.835815
-0.25805438,0.019145468,0.3176864,53.0,42.0,135.0
-0.05912033,0.039655507,0.2779144,53.477623,182.73134,160.89552
0.032659817,0.039414957,0.15399162,8.80597,150.91045,208.47762
0.02521687,0.03990321,0.47391874,17.820896,123.02985,216.29851
-0.40900755,-0.006921705,0.48794743,10.44776,146.28358,209.82089
0.2134121,0.037319157,0.36588317,16.477612,108.25373,218.53731
0.28225186,0.04075864,0.57084656,53.0,42.0,135.0
0.14881887,0.012951617,0.31368694,8.8805895,158.82088,203.37315
-0.039667696,0.03910564,0.40711537,12.089549,141.65672,211.16418
0.78068924,-0.017006777,1.1039027,53.0,42.0,135.0
0.07774172,0.040570702,0.29886857,117.35823,189.37314,127.686554
0.028319024,0.039526895,0.25489864,8.80597,150.91045,208.47762
-0.054845717,0.039179586,0.24345884,73.77611,186.31343,148.95523
-0.1331929,0.04256487,0.23141393,16.925373,113.17911,217.79105
0.5184902,0.0076246085,1.0154395,17.820896,123.02985,216.29851
-0.06586493,0.039450202,0.38207355,43.328335,180.94029,166.86569
0.09214407,0.03301627,0.16044687,33.179092,179.14925,172.83583
-0.08717342,0.040422846,0.6247446,15.582088,98.40298,220.02985
-0.08789054,0.039926786,0.11973345,63.626865,184.52238,154.92537
0.31369847,0.038715146,0.36433864,128.7015,189.52238,122.761185
